County/City,Ward,Pct,"Ken T. Cuccinelli, II","Stephen C. Shannon","All Others","Total Votes Cast"
"Spotsylvania County",-,"204 - Chancellor (CD 1)",573,355,0,928
"Spotsylvania County",-,"301 - Plank Road (CD 1)",753,380,2,"1,135"
"Spotsylvania County",-,"302 - Hazel Run (CD 1)",636,388,2,"1,026"
"Spotsylvania County",-,"303 - Grange Hall (CD 1)",718,299,1,"1,018"
"Spotsylvania County",-,"401 - Summit (CD 1)","1,140",730,1,"1,871"
"Spotsylvania County",-,"402 - Frazers Gate (CD 1)",684,387,0,"1,071"
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",806,460,1,"1,267"
"Spotsylvania County",-,"501 - Belmont (CD 7)",452,183,0,635
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",584,235,4,823
"Spotsylvania County",-,"503 - Todds Tavern (CD 7)",308,136,0,444
"Spotsylvania County",-,"504 - Courthouse (CD 7)",459,245,1,705
"Spotsylvania County",-,"505 - Brock (CD 1)",712,299,0,"1,011"
"Spotsylvania County",-,"505 - Brock (CD 7)",13,2,0,15
"Spotsylvania County",-,"601 - Salem (CD 1)",402,241,1,644
"Spotsylvania County",-,"602 - Smith Station (CD 1)","1,240",753,1,"1,994"
"Spotsylvania County",-,"603 - Piedmont (CD 1)",526,276,0,802
"Spotsylvania County",-,"701 - Battlefield (CD 1)",592,369,1,962
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",712,362,2,"1,076"
"Spotsylvania County",-,"703 - Fairview (CD 1)",837,624,3,"1,464"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",705,285,3,993
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)",145,53,0,198
"Spotsylvania County",-,"Provisional Votes (CD 1)",2,0,0,2
"Spotsylvania County",-,"Provisional Votes (CD 7)",0,0,0,0
"Stafford County",-,"101 - Hartwood (CD 1)","1,201",447,0,"1,648"
"Stafford County",-,"102 - Rocky Run (CD 1)",950,446,1,"1,397"
"Stafford County",-,"103 - Simpson (CD 1)",546,237,0,783
"Stafford County",-,"104 - Ramoth (CD 1)",657,370,1,"1,028"
"Stafford County",-,"201 - Rock Hill (CD 1)",630,333,1,964
"Stafford County",-,"202 - Roseville (CD 1)",842,428,0,"1,270"
"Stafford County",-,"203 - Ruby (CD 1)",619,208,1,828
"Stafford County",-,"204 - Stefaniga (CD 1)",903,422,1,"1,326"
"Stafford County",-,"301 - Griffis (CD 1)",328,306,1,635
"Stafford County",-,"302 - Widewater (CD 1)",491,369,1,861
"Stafford County",-,"303 - Harbour (CD 1)",810,377,0,"1,187"
"Stafford County",-,"401 - Aquia (CD 1)",697,396,1,"1,094"
"Stafford County",-,"402 - Courthouse (CD 1)",574,430,1,"1,005"
"Stafford County",-,"403 - Brooke (CD 1)",987,578,1,"1,566"
"Stafford County",-,"501 - Grafton (CD 1)",854,410,0,"1,264"
"Stafford County",-,"502 - Falmouth (CD 1)",941,581,1,"1,523"
"Stafford County",-,"503 - Drew (CD 1)",311,179,3,493
"Stafford County",-,"504 - Gayle (CD 1)",681,654,1,"1,336"
"Stafford County",-,"601 - Ferry Farm (CD 1)",790,403,2,"1,195"
"Stafford County",-,"602 - Chatham (CD 1)",721,375,1,"1,097"
"Stafford County",-,"603 - White Oak (CD 1)",996,430,2,"1,428"
"Stafford County",-,"701 - Woodlands (CD 1)",625,354,0,979
"Stafford County",-,"702 - Whitson (CD 1)",542,354,3,899
"Stafford County",-,"703 - Hampton (CD 1)",600,378,0,978
"Stafford County",-,"Ab - Central Absentee Precinct (CD 1)",931,400,1,"1,332"
"Stafford County",-,"Provisional Votes (CD 1)",15,12,0,27
"Staunton City",-,"101 - Ward No 1 (CD 6)",616,441,1,"1,058"
"Staunton City",-,"201 - Ward Two (CD 6)",967,619,1,"1,587"
"Staunton City",-,"301 - Ward No 3 (CD 6)",769,484,0,"1,253"
"Staunton City",-,"401 - Ward No 4 (CD 6)",669,399,0,"1,068"
"Staunton City",-,"501 - Ward No 5 (CD 6)",488,405,0,893
"Staunton City",-,"Ab - Central Absentee Precinct (CD 6)",169,108,0,277
"Staunton City",-,"Provisional Votes (CD 6)",0,0,0,0
"Suffolk City",-,"102 - Driver (CD 4)","1,461",815,1,"2,277"
"Suffolk City",-,"103 - Harbour View (CD 4)",405,546,0,951
"Suffolk City",-,"104 - Bennetts Creek (CD 4)",678,428,0,"1,106"
"Suffolk City",-,"201 - Ebenezer (CD 4)",670,258,0,928
"Suffolk City",-,"202 - Chuckatuck (CD 4)",563,329,0,892
"Suffolk City",-,"203 - Kings Fork (CD 4)",861,741,1,"1,603"
"Suffolk City",-,"301 - White Marsh (CD 4)",109,652,0,761
"Suffolk City",-,"302 - John F Kennedy (CD 4)",378,455,0,833
"Suffolk City",-,"303 - Cypress Chapel (CD 4)",148,89,0,237
"Suffolk City",-,"401 - Airport (CD 4)",260,204,0,464
"Suffolk City",-,"402 - Whaleyville (CD 4)",590,181,0,771
"Suffolk City",-,"403 - Southside (CD 4)",64,421,0,485
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",784,340,0,"1,124"
"Suffolk City",-,"502 - Holland (CD 4)",435,220,0,655
"Suffolk City",-,"503 - Holy Neck (CD 4)",288,262,0,550
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",405,172,0,577
"Suffolk City",-,"601 - Lakeside (CD 4)",562,377,0,939
"Suffolk City",-,"602 - Olde Towne (CD 4)",131,102,0,233
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",457,190,0,647
"Suffolk City",-,"701 - Hollywood (CD 4)",15,213,0,228
"Suffolk City",-,"703 - Nansemond River (CD 4)",559,621,1,"1,181"
"Suffolk City",-,"705 - Yeates (CD 4)",385,789,0,"1,174"
"Suffolk City",-,"Ab - Central Absentee Precinct (CD 4)",364,313,1,678
"Suffolk City",-,"Provisional Votes (CD 4)",39,26,0,65
"Surry County",-,"101 - Surry (CD 3)",314,216,3,533
"Surry County",-,"201 - Bacons Castle (CD 3)",159,280,1,440
"Surry County",-,"301 - Dendron (CD 3)",136,121,0,257
"Surry County",-,"302 - Walls Bridge (CD 3)",92,125,0,217
"Surry County",-,"401 - Carsley (CD 3)",160,247,0,407
"Surry County",-,"501 - Claremont (CD 3)",179,150,1,330
"Surry County",-,"502 - Spring Grove (CD 3)",23,118,1,142
"Surry County",-,"Provisional Votes (CD 3)",0,0,0,0
"Sussex County",-,"101 - Waverly (CD 4)",109,256,0,365
"Sussex County",-,"201 - Stony Creek (CD 4)",143,230,0,373
"Sussex County",-,"202 - Little Mill (CD 4)",52,56,0,108
"Sussex County",-,"301 - Courthouse (CD 4)",211,114,0,325
"Sussex County",-,"302 - Wakefield (CD 4)",172,41,0,213
"Sussex County",-,"401 - Mars Hill (CD 4)",140,181,0,321
"Sussex County",-,"402 - West Wakefield (CD 4)",28,15,0,43
"Sussex County",-,"501 - Henry (CD 4)",168,179,0,347
"Sussex County",-,"502 - Yale (CD 4)",91,67,0,158
"Sussex County",-,"601 - Blackwater (CD 4)",222,98,0,320
"Sussex County",-,"602 - Newville (CD 4)",167,86,0,253
"Sussex County",-,"Provisional Votes (CD 4)",0,0,0,0
"Tazewell County",-,"101 - Abbs Valley (CD 9)",68,79,0,147
"Tazewell County",-,"102 - Tip Top (CD 9)",153,74,0,227
"Tazewell County",-,"103 - Boissevain (CD 9)",51,67,0,118
"Tazewell County",-,"104 - Falls Mills (CD 9)",151,51,0,202
"Tazewell County",-,"106 - Pocahontas (CD 9)",65,80,0,145
"Tazewell County",-,"107 - Amonate (CD 9)",25,22,0,47
"Tazewell County",-,"109 - Bishop (CD 9)",62,41,0,103
"Tazewell County",-,"110 - Adria (CD 9)",156,74,0,230
"Tazewell County",-,"111 - Gap Store (CD 9)",157,96,0,253
"Tazewell County",-,"112 - Bandy (CD 9)",71,44,0,115
"Tazewell County",-,"203 - Burkes Garden (CD 9)",68,28,0,96
"Tazewell County",-,"204 - Clear Fork (CD 9)",228,74,0,302
"Tazewell County",-,"207 - Freestone (CD 9)",97,38,0,135
"Tazewell County",-,"209 - Jeffersonville (CD 9)",955,471,0,"1,426"
"Tazewell County",-,"214 - Thompson Valley (CD 9)",259,89,0,348
"Tazewell County",-,"301 - Cedar Bluff (CD 9)",880,261,0,"1,141"
"Tazewell County",-,"302 - Baptist Valley (CD 9)",135,72,0,207
"Tazewell County",-,"303 - Wardell (CD 9)",280,97,0,377
"Tazewell County",-,"305 - Pounding Mill (CD 9)",234,101,0,335
"Tazewell County",-,"401 - Richlands (CD 9)",777,317,2,"1,096"
"Tazewell County",-,"402 - Jewell Ridge (CD 9)",63,45,0,108
"Tazewell County",-,"404 - Raven (CD 9)",253,124,1,378
"Tazewell County",-,"501 - Springville (CD 9)",388,106,0,494
"Tazewell County",-,"502 - Graham (CD 9)","1,045",294,0,"1,339"
"Tazewell County",-,"Ab - Central Absentee Precinct (CD 9)",266,112,0,378
"Tazewell County",-,"Provisional Votes (CD 9)",0,0,0,0
"Virginia Beach City",-,"1 - North Beach (CD 2)","1,060",527,1,"1,588"
"Virginia Beach City",-,"2 - South Beach (CD 2)",428,378,0,806
"Virginia Beach City",-,"3 - Ocean Lakes (CD 2)",817,447,1,"1,265"
"Virginia Beach City",-,"4 - Linkhorn (CD 2)",846,449,0,"1,295"
"Virginia Beach City",-,"5 - Seatack (CD 2)",349,414,2,765
"Virginia Beach City",-,"6 - Alanton (CD 2)","1,055",496,0,"1,551"
"Virginia Beach City",-,"7 - Kingston (CD 2)",729,350,1,"1,080"
"Virginia Beach City",-,"8 - London Bridge (CD 2)",621,393,1,"1,015"
"Virginia Beach City",-,"9 - Trantwood (CD 2)","1,013",455,1,"1,469"
"Virginia Beach City",-,"10 - Great Neck (CD 2)","1,150",444,2,"1,596"
"Virginia Beach City",-,"11 - Cape Henry (CD 2)",896,710,0,"1,606"
"Virginia Beach City",-,"12 - Plaza (CD 2)",543,440,3,986
"Virginia Beach City",-,"13 - Mt Trashmore (CD 2)",849,493,0,"1,342"
"Virginia Beach City",-,"14 - Malibu (CD 2)",720,455,0,"1,175"
"Virginia Beach City",-,"15 - Old Donation (CD 2)",593,400,0,993
"Virginia Beach City",-,"16 - Aragona (CD 2)",624,511,1,"1,136"
"Virginia Beach City",-,"17 - Ocean Park (CD 2)",575,356,0,931
"Virginia Beach City",-,"18 - Thoroughgood (CD 2)","1,011",580,2,"1,593"
"Virginia Beach City",-,"19 - Lake Smith (CD 2)",411,235,0,646
"Virginia Beach City",-,"20 - Bayside (CD 2)",321,171,0,492
"Virginia Beach City",-,"21 - Davis Corner (CD 2)",269,451,1,721
"Virginia Beach City",-,"22 - Point O View (CD 2)",667,330,0,997
"Virginia Beach City",-,"23 - Arrowhead (CD 2)",793,408,0,"1,201"
"Virginia Beach City",-,"24 - Larkspur (CD 2)",507,341,1,849
"Virginia Beach City",-,"25 - Avalon (CD 2)",928,447,0,"1,375"
"Virginia Beach City",-,"26 - Fairfield (CD 2)",824,386,1,"1,211"
"Virginia Beach City",-,"27 - Edwin (CD 2)",876,474,1,"1,351"
"Virginia Beach City",-,"28 - Thalia (CD 2)",590,329,1,920
"Virginia Beach City",-,"29 - Holland (CD 2)",497,430,0,927
"Virginia Beach City",-,"30 - Red Wing (CD 2)",805,358,0,"1,163"
"Virginia Beach City",-,"31 - Sigma (CD 2)","1,029",437,1,"1,467"
"Virginia Beach City",-,"32 - Creeds (CD 2)",423,160,0,583
"Virginia Beach City",-,"33 - Capps Shop (CD 2)",534,169,0,703
"Virginia Beach City",-,"34 - Blackwater (CD 2)",252,97,0,349
"Virginia Beach City",-,"35 - Courthouse (CD 2)",938,373,0,"1,311"
"Virginia Beach City",-,"36 - Windsor Oaks (CD 2)",649,514,0,"1,163"
"Virginia Beach City",-,"37 - Chesapeake Beach (CD 2)",374,281,2,657
"Virginia Beach City",-,"38 - Witchduck (CD 2)","1,237",597,2,"1,836"
"Virginia Beach City",-,"39 - Pembroke (CD 2)",625,397,1,"1,023"
"Virginia Beach City",-,"40 - Bonney (CD 2)",403,217,2,622
"Virginia Beach City",-,"41 - College Park (CD 2)",297,490,0,787
"Virginia Beach City",-,"42 - Brandon (CD 2)",636,375,1,"1,012"
"Virginia Beach City",-,"43 - Bellamy (CD 2)",383,378,1,762
"Virginia Beach City",-,"44 - Centerville (CD 2)",757,414,1,"1,172"
"Virginia Beach City",-,"45 - Timberlake (CD 2)",345,428,2,775
"Virginia Beach City",-,"46 - Green Run (CD 2)",550,562,0,"1,112"
"Virginia Beach City",-,"47 - Kings Grant (CD 2)","1,151",501,0,"1,652"
"Virginia Beach City",-,"48 - Wolfsnare (CD 2)",875,434,0,"1,309"
"Virginia Beach City",-,"49 - Lynnhaven (CD 2)",907,469,0,"1,376"
"Virginia Beach City",-,"50 - Oceana (CD 2)",163,205,0,368
"Virginia Beach City",-,"51 - Stratford Chase (CD 2)",693,361,0,"1,054"
"Virginia Beach City",-,"52 - Homestead (CD 2)",931,550,0,"1,481"
"Virginia Beach City",-,"53 - Shannon (CD 2)",639,348,0,987
"Virginia Beach City",-,"54 - Cromwell (CD 2)",379,295,0,674
"Virginia Beach City",-,"55 - Magic Hollow (CD 2)",368,376,1,745
"Virginia Beach City",-,"56 - Edinburgh (CD 2)",415,219,1,635
"Virginia Beach City",-,"57 - Sherry Park (CD 2)",488,219,1,708
"Virginia Beach City",-,"58 - Glenwood (CD 2)",564,429,3,996
"Virginia Beach City",-,"59 - Shelton Park (CD 2)",469,274,0,743
"Virginia Beach City",-,"60 - Foxfire (CD 2)",817,338,2,"1,157"
"Virginia Beach City",-,"61 - Baker (CD 2)",111,392,0,503
"Virginia Beach City",-,"62 - Landstown (CD 2)",763,385,0,"1,148"
"Virginia Beach City",-,"63 - Culver (CD 2)",806,381,0,"1,187"
"Virginia Beach City",-,"64 - Rosemont Forest (CD 2)",771,547,0,"1,318"
"Virginia Beach City",-,"65 - Colonial (CD 2)",543,310,2,855
"Virginia Beach City",-,"66 - Hunt (CD 2)",682,307,0,989
"Virginia Beach City",-,"67 - Eastern Shore (CD 2)",478,390,2,870
"Virginia Beach City",-,"68 - Manor (CD 2)",770,420,0,"1,190"
"Virginia Beach City",-,"69 - Shell (CD 2)",480,525,0,"1,005"
"Virginia Beach City",-,"70 - Corporate Landing (CD 2)",496,272,2,770
"Virginia Beach City",-,"71 - Round Hill (CD 2)",596,622,2,"1,220"
"Virginia Beach City",-,"72 - Rudee (CD 2)",675,356,0,"1,031"
"Virginia Beach City",-,"73 - Dahlia (CD 2)",586,528,2,"1,116"
"Virginia Beach City",-,"74 - Buckner (CD 2)",342,357,2,701
"Virginia Beach City",-,"75 - Colony (CD 2)",951,458,1,"1,410"
"Virginia Beach City",-,"76 - Village (CD 2)",275,280,0,555
"Virginia Beach City",-,"77 - Brookwood (CD 2)",449,322,1,772
"Virginia Beach City",-,"78 - Indian Lakes (CD 2)",529,383,0,912
"Virginia Beach City",-,"79 - Pleasant Hall (CD 2)",284,352,0,636
"Virginia Beach City",-,"80 - Reon (CD 2)",193,333,0,526
"Virginia Beach City",-,"81 - Rock Lake (CD 2)",439,439,0,878
"Virginia Beach City",-,"82 - Shelburne (CD 2)",537,280,0,817
"Virginia Beach City",-,"83 - Strawbridge (CD 2)",766,346,0,"1,112"
"Virginia Beach City",-,"84 - Tallwood (CD 2)",587,372,1,960
"Virginia Beach City",-,"85 - Upton (CD 2)",882,385,0,"1,267"
"Virginia Beach City",-,"86 - Haygood (CD 2)",755,432,0,"1,187"
"Virginia Beach City",-,"87 - Hillcrest (CD 2)",603,341,3,947
"Virginia Beach City",-,"88 - North Landing (CD 2)",519,237,0,756
"Virginia Beach City",-,"89 - Lake Christopher (CD 2)",758,418,1,"1,177"
"Virginia Beach City",-,"90 - Lake Joyce (CD 2)",452,252,1,705
"Virginia Beach City",-,"91 - Lexington (CD 2)",391,335,4,730
"Virginia Beach City",-,"92 - Little Neck (CD 2)",658,305,0,963
"Virginia Beach City",-,"93 - Newtown (CD 2)",65,282,1,348
"Virginia Beach City",-,"94 - Pinewood (CD 2)",355,183,1,539
"Virginia Beach City",-,"Ab - Central Absentee Precinct (CD 2)","2,642","1,342",3,"3,987"
"Virginia Beach City",-,"Provisional Votes (CD 2)",18,13,0,31
"Warren County",-,"101 - Fork Town (CD 10)",313,178,0,491
"Warren County",-,"102 - Otterburn (CD 10)",409,185,0,594
"Warren County",-,"103 - Waterlick (CD 10)",328,142,0,470
"Warren County",-,"201 - Happy Creek (CD 10)",794,359,0,"1,153"
"Warren County",-,"202 - Linden (CD 10)",485,241,0,726
"Warren County",-,"301 - North River (CD 10)",218,206,0,424
"Warren County",-,"302 - Riverton (CD 10)",462,175,0,637
"Warren County",-,"303 - Reliance (CD 10)",179,88,0,267
"Warren County",-,"401 - East Shenandoah (CD 10)",743,231,0,974
"Warren County",-,"402 - Town - West Shenandoah (CD 10)",443,198,2,643
"Warren County",-,"501 - South River (CD 10)",403,233,1,637
"Warren County",-,"502 - Bentonville (CD 10)",229,109,0,338
"Warren County",-,"504 - Browntown (CD 10)",224,117,0,341
"Warren County",-,"Ab - Central Absentee Precinct (CD 10)",253,136,0,389
"Warren County",-,"Provisional Votes (CD 10)",0,0,0,0
"Washington County",-,"101 - East Abingdon (CD 9)",818,378,3,"1,199"
"Washington County",-,"102 - West Abingdon (CD 9)",530,293,0,823
"Washington County",-,"201 - Clinchburg (CD 9)",243,74,0,317
"Washington County",-,"202 - Greendale (CD 9)",862,247,2,"1,111"
"Washington County",-,"203 - Hayters Gap (CD 9)",167,54,1,222
"Washington County",-,"301 - Watauga (CD 9)",895,254,1,"1,150"
"Washington County",-,"302 - South Abingdon (CD 9)",711,297,0,"1,008"
"Washington County",-,"401 - Glade Spring (CD 9)",575,179,2,756
"Washington County",-,"402 - Meadowview (CD 9)",625,286,0,911
"Washington County",-,"501 - Rhea Valley (CD 9)",882,205,0,"1,087"
"Washington County",-,"502 - Damascus (CD 9)",427,173,0,600
"Washington County",-,"504 - Green Cove (CD 9)",88,14,0,102
"Washington County",-,"601 - Burson Place (CD 9)",644,95,0,739
"Washington County",-,"602 - Mendota (CD 9)",160,43,0,203
"Washington County",-,"603 - Valley Institute (CD 9)",559,126,0,685
"Washington County",-,"701 - High Point (CD 9)",586,144,0,730
"Washington County",-,"702 - Wallace (CD 9)",328,105,0,433
"Washington County",-,"703 - John Battle (CD 9)",683,191,0,874
"Washington County",-,"Ab - Central Absentee Precinct (CD 9)",386,188,0,574
"Washington County",-,"Provisional Votes (CD 9)",0,0,0,0
"Waynesboro City",-,"1 - Ward A (CD 6)",378,234,0,612
"Waynesboro City",-,"2 - Ward B (CD 6)",968,403,0,"1,371"
"Waynesboro City",-,"3 - Ward C (CD 6)",560,294,2,856
"Waynesboro City",-,"4 - Ward D (CD 6)","1,311",546,0,"1,857"
"Waynesboro City",-,"Ab - Central Absentee Precinct (CD 6)",140,65,0,205
"Waynesboro City",-,"Provisional Votes (CD 6)",0,0,0,0
"Westmoreland County",-,"101 - Precinct 1-1 (CD 1)",191,283,0,474
"Westmoreland County",-,"102 - Precinct 1-2 (CD 1)",121,81,0,202
"Westmoreland County",-,"201 - Precinct 2-1 (CD 1)",437,399,0,836
"Westmoreland County",-,"301 - Precinct 3-1 (CD 1)",482,271,1,754
"Westmoreland County",-,"401 - Precinct 4-1 (CD 1)",527,239,0,766
"Westmoreland County",-,"501 - Precinct 5-1 (CD 1)",400,331,0,731
"Westmoreland County",-,"Ab - Central Absentee Precinct (CD 1)",175,131,0,306
"Westmoreland County",-,"Provisional Votes (CD 1)",0,0,0,0
"Williamsburg City",-,"1 - Stryker (CD 1)",737,"1,210",2,"1,949"
"Williamsburg City",-,"2 - Berkeley (CD 1)",633,568,3,"1,204"
"Williamsburg City",-,"Ab - Central Absentee Precinct (CD 1)",152,118,1,271
"Williamsburg City",-,"Provisional Votes (CD 1)",2,0,0,2
"Winchester City",-,"101 - Merrimans (CD 10)",761,555,1,"1,317"
"Winchester City",-,"102 - Old Town (CD 10)",537,376,0,913
"Winchester City",-,"201 - Virginia Avenue (CD 10)",292,302,1,595
"Winchester City",-,"301 - War Memorial (CD 10)",376,288,3,667
"Winchester City",-,"401 - Frederick Douglass (CD 10)",865,489,1,"1,355"
"Winchester City",-,"Ab - Central Absentee Precinct (CD 10)",233,146,0,379
"Winchester City",-,"Provisional Votes (CD 10)",0,0,0,0
"Wise County",-,"101 - Appalachia (CD 9)",306,183,1,490
"Wise County",-,"102 - Dorchester (CD 9)",184,110,0,294
"Wise County",-,"103 - Guest River Voting Place (CD 9)",178,104,0,282
"Wise County",-,"104 - West Pound (CD 9)",506,308,2,816
"Wise County",-,"201 - North Coeburn (CD 9)",255,98,0,353
"Wise County",-,"202 - Wise (CD 9)",802,301,4,"1,107"
"Wise County",-,"203 - East Pound (CD 9)",230,103,1,334
"Wise County",-,"301 - Big Stone Gap (CD 9)",598,256,1,855
"Wise County",-,"302 - East Stone Gap (CD 9)",680,212,1,893
"Wise County",-,"401 - Clinch Valley (CD 9)",615,150,0,765
"Wise County",-,"402 - South Coeburn (CD 9)",612,186,1,799
"Wise County",-,"403 - St Paul (CD 9)",204,128,0,332
"Wise County",-,"Ab - Central Absentee Precinct (CD 9)",163,122,0,285
"Wise County",-,"Provisional Votes (CD 9)",0,0,0,0
"Wythe County",-,"101 - Royal Oak (CD 9)",231,56,0,287
"Wythe County",-,"102 - Rural Retreat (CD 9)",700,260,2,962
"Wythe County",-,"203 - West Wytheville (CD 9)",776,410,1,"1,187"
"Wythe County",-,"303 - East Wytheville (CD 9)",915,483,0,"1,398"
"Wythe County",-,"401 - Fort Chiswell (CD 9)",442,148,0,590
"Wythe County",-,"402 - Max Meadows (CD 9)",421,161,1,583
"Wythe County",-,"501 - Jackson Memorial (CD 9)",319,156,1,476
"Wythe County",-,"502 - Sheffey (CD 9)",572,247,0,819
"Wythe County",-,"601 - Huddle (CD 9)",203,70,0,273
"Wythe County",-,"602 - Zion (CD 9)",350,140,0,490
"Wythe County",-,"603 - Evergreen (CD 9)",244,84,0,328
"Wythe County",-,"Ab - Central Absentee Precinct (CD 9)",197,76,0,273
"Wythe County",-,"Provisional Votes (CD 9)",0,0,0,0
"York County",-,"101 - Queens Lake (CD 1)",683,504,3,"1,190"
"York County",-,"102 - Yorktown (CD 1)",528,247,0,775
"York County",-,"103 - Waller Mill (CD 1)",729,418,4,"1,151"
"York County",-,"104 - Magruder (CD 1)",603,659,3,"1,265"
"York County",-,"203 - Coventry (CD 1)","1,121",516,1,"1,638"
"York County",-,"204 - Kiln Creek (CD 1)",606,289,1,896
"York County",-,"301 - Seaford (CD 1)","1,107",337,1,"1,445"
"York County",-,"302 - Harris Grove (CD 1)","1,042",420,1,"1,463"
"York County",-,"303 - Edgehill (CD 1)",739,464,2,"1,205"
"York County",-,"401 - Harwoods Mill (CD 1)","1,407",491,1,"1,899"
"York County",-,"402 - Dare (CD 1)","1,563",560,6,"2,129"
"York County",-,"501 - Tabb (CD 1)",932,381,2,"1,315"
"York County",-,"502 - Bethel (CD 1)","1,257",640,1,"1,898"
"York County",-,"Ab - Central Absentee Precinct (CD 1)",592,256,3,851
"York County",-,"Provisional Votes (CD 1)",6,3,0,9
TOTALS,,,"1,124,137","828,687","1,772","1,954,596"
