County/City,Ward,Pct,"Barack Obama","John McCain","Ralph Nader","Bob Barr","Chuck Baldwin","Cynthia McKinney","All Others","Total Votes Cast"
"Newport News City",-,"107 - Richneck (CD 1)","1,561","1,086",6,8,2,1,6,"2,670"
"Newport News City",-,"108 - Lee Hall (CD 3)","1,455",584,3,3,1,1,4,"2,051"
"Newport News City",-,"109 - Windsor (CD 1)",793,542,3,2,2,1,4,"1,347"
"Newport News City",-,"110 - Greenwood (CD 1)",0,0,0,0,0,0,0,0
"Newport News City",-,"110 - Greenwood (CD 3)","1,680",518,2,4,2,1,4,"2,211"
"Newport News City",-,"201 - Bland (CD 3)",292,146,1,1,0,0,0,440
"Newport News City",-,"202 - Boulevard (CD 1)",944,948,7,6,2,0,5,"1,912"
"Newport News City",-,"203 - Charles (CD 3)","1,296","1,525",11,11,6,2,3,"2,854"
"Newport News City",-,"204 - Wellesley (CD 1)",736,664,6,6,4,3,1,"1,420"
"Newport News City",-,"205 - Deep Creek (CD 1)",731,"1,374",3,7,4,0,4,"2,123"
"Newport News City",-,"208 - Hidenwood (CD 1)",434,814,4,8,8,1,0,"1,269"
"Newport News City",-,"209 - Hilton (CD 1)",747,895,4,10,5,1,1,"1,663"
"Newport News City",-,"210 - Nelson (CD 3)","1,414","1,605",8,2,11,1,3,"3,044"
"Newport News City",-,"211 - Palmer (CD 1)","1,086",794,8,6,5,1,4,"1,904"
"Newport News City",-,"212 - Riverside (CD 1)",440,689,2,0,0,1,2,"1,134"
"Newport News City",-,"213 - Sanford (CD 3)",285,552,1,4,0,1,1,844
"Newport News City",-,"215 - Warwick (CD 1)",653,489,5,3,3,1,4,"1,158"
"Newport News City",-,"216 - Yates (CD 1)",530,722,4,8,1,0,1,"1,266"
"Newport News City",-,"217 - Riverview (CD 3)",756,"1,049",9,3,3,0,6,"1,826"
"Newport News City",-,"218 - Kiln Creek (CD 1)","1,531","1,308",6,12,7,2,2,"2,868"
"Newport News City",-,"219 - Deer Park (CD 1)","1,750","1,157",8,4,8,3,6,"2,936"
"Newport News City",-,"302 - Briarfield (CD 3)","1,205",324,1,1,2,1,3,"1,537"
"Newport News City",-,"303 - Carver (CD 3)",899,260,2,2,4,0,0,"1,167"
"Newport News City",-,"304 - Chestnut (CD 3)",808,9,0,0,0,0,0,817
"Newport News City",-,"305 - Downtown (CD 3)",330,84,3,3,0,0,1,421
"Newport News City",-,"306 - Dunbar (CD 3)",764,7,0,0,0,0,0,771
"Newport News City",-,"307 - Huntington (CD 3)",676,3,0,0,0,0,0,679
"Newport News City",-,"308 - Jefferson (CD 3)",883,3,0,0,0,0,2,888
"Newport News City",-,"309 - Magruder (CD 3)",802,11,0,1,0,0,0,814
"Newport News City",-,"310 - Marshall (CD 3)","1,082",9,1,0,0,0,0,"1,092"
"Newport News City",-,"311 - Newmarket (CD 3)","1,404",495,5,4,2,0,7,"1,917"
"Newport News City",-,"312 - Newsome Park (CD 3)",561,9,0,0,0,0,0,570
"Newport News City",-,"313 - Reed (CD 3)","1,497",17,0,0,0,1,0,"1,515"
"Newport News City",-,"314 - River (CD 3)",660,397,3,5,5,0,1,"1,071"
"Newport News City",-,"315 - Sedgefield (CD 1)",653,745,5,8,3,0,3,"1,417"
"Newport News City",-,"316 - South Morrison (CD 1)","1,264",687,4,1,7,1,2,"1,966"
"Newport News City",-,"317 - Washington (CD 3)",453,1,0,1,1,0,0,456
"Newport News City",-,"318 - Wilson (CD 3)",879,66,1,0,1,0,1,948
"Newport News City",-,"319 - Saunders (CD 1)","1,316","1,098",11,3,3,4,4,"2,439"
"Newport News City",-,"320 - Watkins (CD 1)",899,"1,159",12,5,5,3,7,"2,090"
"Newport News City",-,"Ab - Central Absentee Precinct (CD 1)","2,260","1,447",9,6,5,2,3,"3,732"
"Newport News City",-,"Ab - Central Absentee Precinct (CD 3)","4,172",845,7,4,4,6,4,"5,042"
"Newport News City",-,"Provisional Votes (CD 1)",5,12,0,0,1,0,0,18
"Newport News City",-,"Provisional Votes (CD 3)",19,3,0,0,0,0,0,22
"Norfolk City",-,"101 - Granby (CD 3)","1,597",755,10,3,5,0,4,"2,374"
"Norfolk City",-,"102 - Ocean View School (CD 2)","1,488",947,15,14,4,0,7,"2,475"
"Norfolk City",-,"103 - Northside (CD 2)",730,728,4,4,9,1,5,"1,481"
"Norfolk City",-,"104 - Titustown Center (CD 2)",545,85,1,0,1,0,0,632
"Norfolk City",-,"105 - Tucker House (CD 3)",387,39,1,0,1,0,1,429
"Norfolk City",-,"106 - Zion Grace (CD 2)","1,240",906,5,4,2,2,5,"2,164"
"Norfolk City",-,"201 - Old Dominion (CD 2)",604,546,0,1,0,0,1,"1,152"
"Norfolk City",-,"203 - Ghent Square (CD 3)",532,351,3,6,0,0,2,894
"Norfolk City",-,"204 - Immanuel (CD 3)",820,81,2,1,2,0,2,908
"Norfolk City",-,"205 - Lafayette Library (CD 3)",506,407,3,10,1,0,4,931
"Norfolk City",-,"207 - Lambert's Point (CD 3)",876,85,2,6,2,2,0,973
"Norfolk City",-,"208 - Larchmont Library (CD 2)",356,345,1,1,1,0,0,704
"Norfolk City",-,"209 - Larchmont Rec Center (CD 2)",717,535,3,13,0,1,3,"1,272"
"Norfolk City",-,"210 - Maury (CD 3)",993,506,3,7,1,0,4,"1,514"
"Norfolk City",-,"211 - Chrysler Museum (CD 3)",876,638,5,10,1,2,2,"1,534"
"Norfolk City",-,"212 - Park Place (CD 3)","1,324",41,1,1,1,1,1,"1,370"
"Norfolk City",-,"213 - Taylor Elementary School (CD 2)",100,46,1,1,0,0,1,149
"Norfolk City",-,"213 - Taylor Elementary School (CD 3)","1,177",626,6,11,5,2,3,"1,830"
"Norfolk City",-,"214 - Stuart (CD 3)","1,313",460,3,7,0,1,4,"1,788"
"Norfolk City",-,"215 - Suburban Park (CD 3)",840,651,7,7,0,0,5,"1,510"
"Norfolk City",-,"217 - Wesley (CD 2)","1,057",473,5,2,6,1,3,"1,547"
"Norfolk City",-,"218 - Willard (CD 3)",732,683,5,4,5,2,5,"1,436"
"Norfolk City",-,"301 - Ballentine (CD 3)","1,629",171,4,5,0,1,1,"1,811"
"Norfolk City",-,"302 - Tanners Creek (CD 3)",790,205,2,4,6,0,0,"1,007"
"Norfolk City",-,"303 - Bowling Park (CD 3)","1,910",40,1,0,5,0,1,"1,957"
"Norfolk City",-,"304 - Coleman Place School (CD 3)",781,186,5,0,0,1,0,973
"Norfolk City",-,"305 - Lafayette-winona (CD 3)","1,094",223,4,3,3,0,2,"1,329"
"Norfolk City",-,"306 - Lindenwood (CD 3)",992,101,1,2,1,0,0,"1,097"
"Norfolk City",-,"308 - Norview Methodist (CD 3)",832,413,5,4,3,0,6,"1,263"
"Norfolk City",-,"309 - Norview Middle School (CD 3)","1,503",141,1,3,2,1,1,"1,652"
"Norfolk City",-,"310 - Rosemont (CD 3)","2,395",82,2,1,2,1,0,"2,483"
"Norfolk City",-,"311 - Sherwood Rec Center (CD 3)","1,219",579,1,6,5,0,2,"1,812"
"Norfolk City",-,"312 - Sherwood School (CD 3)",725,302,3,5,5,1,3,"1,044"
"Norfolk City",-,"313 - Union Chapel (CD 3)",757,14,0,0,0,0,0,771
"Norfolk City",-,"402 - Berkley (CD 3)","1,423",18,0,0,0,0,0,"1,441"
"Norfolk City",-,"403 - Brambleton (CD 3)",656,5,1,1,0,0,0,663
"Norfolk City",-,"404 - Campostella (CD 3)","1,629",30,0,1,1,1,0,"1,662"
"Norfolk City",-,"405 - Chesterfield (CD 3)","1,487",34,1,0,0,0,0,"1,522"
"Norfolk City",-,"406 - Barron Black (CD 2)",692,547,4,4,4,0,0,"1,251"
"Norfolk City",-,"408 - Easton (CD 2)","1,059",734,10,6,5,0,4,"1,818"
"Norfolk City",-,"409 - Fairlawn (CD 2)",800,620,6,5,1,1,1,"1,434"
"Norfolk City",-,"411 - Hunton Y (CD 3)",612,3,0,0,0,0,0,615
"Norfolk City",-,"412 - Ingleside (CD 3)","1,392",170,2,6,2,3,0,"1,575"
"Norfolk City",-,"413 - Poplar Halls (CD 3)","1,675",325,1,5,5,1,1,"2,013"
"Norfolk City",-,"414 - Young Park (CD 3)","1,928",13,2,2,2,0,0,"1,947"
"Norfolk City",-,"415 - United Way (CD 2)",201,128,1,0,0,1,1,332
"Norfolk City",-,"415 - United Way (CD 3)",818,403,1,1,1,0,7,"1,231"
"Norfolk City",-,"501 - Bayview School (CD 2)","1,101",951,6,6,1,5,7,"2,077"
"Norfolk City",-,"503 - East Ocean View (CD 2)","1,062",623,10,12,3,2,6,"1,718"
"Norfolk City",-,"504 - Larrymore (CD 2)",934,604,1,3,6,0,2,"1,550"
"Norfolk City",-,"505 - Little Creek (CD 2)",572,581,5,6,6,1,1,"1,172"
"Norfolk City",-,"506 - Ocean View Center (CD 2)",998,745,8,12,5,1,1,"1,770"
"Norfolk City",-,"508 - Oceanair (CD 2)",839,281,0,8,5,0,3,"1,136"
"Norfolk City",-,"509 - Tarrallton (CD 2)",818,"1,088",6,9,4,0,5,"1,930"
"Norfolk City",-,"510 - Third Presbyterian (CD 2)",900,"1,130",5,8,6,1,4,"2,054"
"Norfolk City",-,"511 - Crossroads (CD 2)",963,856,9,9,6,5,5,"1,853"
"Norfolk City",-,"512 - Azalea Gardens (CD 2)",537,533,1,1,1,1,1,"1,075"
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 2)","1,613","1,037",7,10,1,1,8,"2,677"
"Norfolk City",-,"Ab - Central Absentee Precinct (CD 3)","4,582",939,7,10,2,1,6,"5,547"
"Norfolk City",-,"Provisional Votes (CD 2)",23,14,0,0,1,0,0,38
"Norfolk City",-,"Provisional Votes (CD 3)",68,11,0,0,0,0,0,79
"Northampton County",-,"101 - Precinct 1-1 (CD 2)",629,299,0,1,3,1,2,935
"Northampton County",-,"201 - Precinct 2-1 (CD 2)",465,435,1,5,2,1,3,912
"Northampton County",-,"301 - Precinct 3-1 (CD 2)",538,239,4,5,1,0,0,787
"Northampton County",-,"401 - Precinct 4-1 (CD 2)",475,445,2,2,3,1,1,929
"Northampton County",-,"501 - Precinct 5-1 (CD 2)",511,449,4,5,4,0,1,974
"Northampton County",-,"601 - Precinct 6-1 (CD 2)",621,321,3,4,1,1,1,952
"Northampton County",-,"Ab - Central Absentee Precinct (CD 2)",556,523,7,0,2,0,2,"1,090"
"Northampton County",-,"Provisional Votes (CD 2)",5,2,0,0,0,0,0,7
"Northumberland County",-,"101 - 1a (CD 1)",487,657,3,3,3,0,4,"1,157"
"Northumberland County",-,"201 - 2a (CD 1)",493,706,5,3,0,0,1,"1,208"
"Northumberland County",-,"301 - 3a (CD 1)",547,211,4,3,0,0,1,766
"Northumberland County",-,"302 - 3b (CD 1)",333,82,0,1,2,0,2,420
"Northumberland County",-,"401 - 4a (CD 1)",575,"1,090",3,3,0,1,1,"1,673"
"Northumberland County",-,"501 - 5a (CD 1)",473,914,3,1,1,0,1,"1,393"
"Northumberland County",-,"Ab - Central Absentee Precinct (CD 1)",403,380,1,1,0,0,2,787
"Northumberland County",-,"Provisional Votes (CD 1)",1,1,0,0,0,0,0,2
"Norton City",-,"1 - East Ward (CD 9)",743,744,16,1,2,1,5,"1,512"
"Norton City",-,"Provisional Votes (CD 9)",0,0,0,0,0,0,0,0
"Nottoway County",-,"101 - Precinct 1-1 (CD 4)",401,443,2,5,2,1,1,855
"Nottoway County",-,"102 - Precinct 1-2 (CD 4)",241,332,5,3,1,0,0,582
"Nottoway County",-,"201 - Precinct 2-1 (CD 4)",470,615,4,4,6,0,0,"1,099"
"Nottoway County",-,"202 - Precinct 2-2 (CD 4)",130,306,1,2,0,0,0,439
"Nottoway County",-,"301 - Precinct 3-1 (CD 4)",517,248,2,3,0,0,0,770
"Nottoway County",-,"302 - Precinct 3-2 (CD 4)",191,219,2,0,0,0,0,412
"Nottoway County",-,"401 - Precinct 4-1 (CD 4)",546,158,0,2,1,1,0,708
"Nottoway County",-,"402 - Precinct 4-2 (CD 4)",284,406,2,1,3,0,0,696
"Nottoway County",-,"501 - Precinct 5-1 (CD 4)",633,772,7,5,6,2,2,"1,427"
"Nottoway County",-,"Provisional Votes (CD 4)",0,0,0,0,0,0,0,0
"Orange County",-,"101 - One West (CD 7)",689,891,8,4,6,1,2,"1,601"
"Orange County",-,"102 - One East (CD 7)",386,239,2,1,2,0,1,631
"Orange County",-,"201 - Two West (CD 7)",483,673,5,2,4,1,0,"1,168"
"Orange County",-,"202 - Two East (CD 7)",560,509,3,1,2,0,1,"1,076"
"Orange County",-,"301 - Three (CD 7)","1,157","1,024",9,4,6,4,3,"2,207"
"Orange County",-,"401 - Four West (CD 7)",525,940,7,9,0,1,3,"1,485"
"Orange County",-,"402 - Four East (CD 7)",913,"1,203",5,6,10,2,5,"2,144"
"Orange County",-,"501 - Low Church #1 (CD 7)",969,"1,441",11,8,3,0,5,"2,437"
"Orange County",-,"502 - Lake Of The Woods (CD 7)",636,845,5,4,2,0,1,"1,493"
"Orange County",-,"Ab - Central Absentee Precinct (CD 7)",787,738,12,8,6,1,1,"1,553"
"Orange County",-,"Provisional Votes (CD 7)",2,3,1,0,0,0,0,6
"Page County",-,"101 - West Luray (CD 7)",879,"1,052",15,0,3,0,3,"1,952"
"Page County",-,"201 - East Luray (CD 7)",817,"1,196",13,3,12,2,5,"2,048"
"Page County",-,"301 - Marksville (CD 7)",749,"1,071",6,3,3,1,2,"1,835"
"Page County",-,"401 - Newport (CD 7)",696,"1,078",9,2,3,0,2,"1,790"
"Page County",-,"501 - Shenandoah (CD 7)",636,"1,180",8,4,2,0,3,"1,833"
"Page County",-,"Ab - Central Absentee Precinct (CD 7)",457,461,3,2,2,0,2,927
"Page County",-,"Provisional Votes (CD 7)",1,3,0,0,0,0,0,4
"Patrick County",-,"101 - Ararat (CD 9)",184,315,2,4,2,1,2,510
"Patrick County",-,"102 - Claudville (CD 9)",128,306,4,3,3,0,0,444
"Patrick County",-,"103 - Willis Gap (CD 9)",154,307,2,2,0,1,1,467
"Patrick County",-,"201 - Dry Pond (CD 9)",85,178,2,1,2,0,0,268
"Patrick County",-,"202 - Patrick Springs (CD 9)",268,552,3,3,2,0,0,828
"Patrick County",-,"203 - Russell Creek (CD 9)",190,321,5,2,3,1,0,522
"Patrick County",-,"301 - Critz/stella (CD 9)",369,632,6,2,2,0,1,"1,012"
"Patrick County",-,"302 - Liberty (CD 9)",144,450,9,3,4,1,2,613
"Patrick County",-,"401 - Meadows Of Dan (CD 9)",241,403,4,1,1,0,3,653
"Patrick County",-,"402 - Stuart Administration (CD 9)",243,516,2,2,5,1,1,770
"Patrick County",-,"501 - Stuart Community (CD 9)",122,219,2,4,1,0,0,348
"Patrick County",-,"502 - Elamsville (CD 9)",170,356,3,2,4,0,0,535
"Patrick County",-,"503 - Woolwine (CD 9)",190,435,15,6,4,4,2,656
"Patrick County",-,"Ab - Central Absentee Precinct (CD 9)",391,500,7,4,1,0,1,904
"Patrick County",-,"Provisional Votes (CD 9)",0,1,0,0,0,0,0,1
"Petersburg City",-,"101 - First Ward First Precinct (CD 4)","1,335",138,14,3,8,7,1,"1,506"
"Petersburg City",-,"201 - Second Ward First Precinct (CD 4)","1,672",188,15,7,0,3,2,"1,887"
"Petersburg City",-,"301 - Third Ward First Precinct (CD 4)","1,669",448,11,2,16,5,0,"2,151"
"Petersburg City",-,"401 - Fourth Ward First Precinct (CD 4)","1,263",235,6,2,7,7,1,"1,521"
"Petersburg City",-,"501 - Fifth Ward First Precinct (CD 4)","1,541",38,7,0,2,4,1,"1,593"
"Petersburg City",-,"601 - Sixth Ward First Precinct (CD 4)","1,493",28,3,2,0,1,0,"1,527"
"Petersburg City",-,"701 - Seventh Ward First Precinct (CD 4)","1,628",135,8,9,4,8,2,"1,794"
"Petersburg City",-,"Ab - Central Absentee Precinct (CD 4)","3,165",373,4,3,2,0,6,"3,553"
"Petersburg City",-,"Provisional Votes (CD 4)",8,0,0,0,0,0,0,8
"Pittsylvania County",-,"103 - Twin Springs (CD 5)",409,"1,708",4,9,7,2,0,"2,139"
"Pittsylvania County",-,"105 - Chatham (CD 5)",239,551,6,2,2,1,2,803
"Pittsylvania County",-,"106 - Tunstall (CD 5)",234,608,3,4,4,1,0,854
"Pittsylvania County",-,"108 - West Blairs (CD 5)",182,327,0,2,1,0,1,513
"Pittsylvania County",-,"201 - Callands (CD 5)",248,553,1,2,2,1,1,808
"Pittsylvania County",-,"204 - Sandy Level (CD 5)",204,366,1,4,1,0,2,578
"Pittsylvania County",-,"206 - Climax (CD 5)",145,420,2,1,1,0,1,570
"Pittsylvania County",-,"207 - Gretna (CD 5)",479,"1,002",13,0,2,1,2,"1,499"
"Pittsylvania County",-,"301 - Central (CD 5)",481,219,2,3,0,0,0,705
"Pittsylvania County",-,"305 - Riceville (CD 5)",415,288,0,2,1,0,0,706
"Pittsylvania County",-,"307 - East Blairs (CD 5)",705,218,1,0,3,0,0,927
"Pittsylvania County",-,"308 - Mt Airy (CD 5)",238,116,0,0,0,1,1,356
"Pittsylvania County",-,"309 - East Gretna (CD 5)",310,224,5,2,1,2,0,544
"Pittsylvania County",-,"402 - Keeling (CD 5)",242,560,0,5,2,0,0,809
"Pittsylvania County",-,"404 - Kentuck (CD 5)",456,"1,110",6,4,4,1,2,"1,583"
"Pittsylvania County",-,"405 - Ringgold (CD 5)",604,"1,059",4,6,2,1,1,"1,677"
"Pittsylvania County",-,"501 - Hurt (CD 5)",542,841,4,2,3,2,2,"1,396"
"Pittsylvania County",-,"502 - Motley Sycamore (CD 5)",547,851,3,6,4,1,2,"1,414"
"Pittsylvania County",-,"503 - Renan (CD 5)",247,454,1,2,2,1,1,708
"Pittsylvania County",-,"602 - Bearskin (CD 5)",113,127,0,0,0,0,0,240
"Pittsylvania County",-,"603 - Stony Mill (CD 5)",329,691,4,3,4,0,3,"1,034"
"Pittsylvania County",-,"604 - Swansonville (CD 5)",347,484,8,1,1,0,3,844
"Pittsylvania County",-,"605 - Whitmell (CD 5)",341,528,1,3,2,2,1,878
"Pittsylvania County",-,"606 - Brosville (CD 5)",504,424,0,1,2,1,1,933
"Pittsylvania County",-,"607 - Dry Fork (CD 5)",100,317,1,1,0,0,0,419
"Pittsylvania County",-,"702 - Bachelors Hall (CD 5)",225,899,4,1,3,0,1,"1,133"
"Pittsylvania County",-,"703 - Ferry Road (CD 5)",107,182,2,0,2,0,0,293
"Pittsylvania County",-,"704 - Mt Hermon (CD 5)",506,"1,274",5,1,2,4,1,"1,793"
"Pittsylvania County",-,"705 - Mt Cross (CD 5)",232,684,4,3,1,0,0,924
"Pittsylvania County",-,"Ab - Central Absentee Precinct (CD 5)","1,677","1,639",11,6,3,3,1,"3,340"
"Pittsylvania County",-,"Provisional Votes (CD 5)",7,6,0,0,0,0,0,13
"Poquoson City",-,"1 - Central (CD 1)",513,"1,416",7,6,4,1,4,"1,951"
"Poquoson City",-,"2 - Eastern (CD 1)",480,"1,596",15,9,2,4,4,"2,110"
"Poquoson City",-,"3 - Western (CD 1)",460,"1,551",4,13,3,0,5,"2,036"
"Poquoson City",-,"Ab - Central Absentee Precinct (CD 1)",294,666,1,4,1,0,1,967
"Poquoson City",-,"Provisional Votes (CD 1)",1,0,0,0,0,0,0,1
"Portsmouth City",-,"1 - One (CD 3)",752,444,3,6,3,1,2,"1,211"
"Portsmouth City",-,"5 - Five (CD 3)",985,10,0,1,0,0,0,996
"Portsmouth City",-,"7 - Seven (CD 3)",722,173,5,3,1,0,3,907
"Portsmouth City",-,"9 - Nine (CD 3)",904,209,3,5,1,1,1,"1,124"
"Portsmouth City",-,"10 - Ten (CD 3)",565,297,5,4,1,0,2,874
"Portsmouth City",-,"11 - Eleven (CD 3)",856,3,0,0,0,0,0,859
"Portsmouth City",-,"13 - Thirteen (CD 3)",944,10,1,0,0,0,0,955
"Portsmouth City",-,"14 - Fourteen (CD 3)","1,210",18,0,2,1,0,0,"1,231"
"Portsmouth City",-,"16 - Sixteen (CD 3)",829,374,2,1,3,2,3,"1,214"
"Portsmouth City",-,"17 - Seventeen (CD 3)","1,084",507,6,10,6,2,7,"1,622"
"Portsmouth City",-,"19 - Nineteen (CD 3)",362,390,5,1,3,0,2,763
"Portsmouth City",-,"20 - Twenty (CD 3)",713,231,3,1,0,4,1,953
"Portsmouth City",-,"21 - Twenty-one (CD 3)",778,10,0,0,1,1,0,790
"Portsmouth City",-,"22 - Twenty-two (CD 3)",589,499,6,1,2,0,2,"1,099"
"Portsmouth City",-,"23 - Twenty-three (CD 3)",428,734,6,3,9,0,5,"1,185"
"Portsmouth City",-,"24 - Twenty-four (CD 3)",642,366,2,5,0,0,0,"1,015"
"Portsmouth City",-,"25 - Twenty Five (CD 3)",653,545,4,2,3,0,2,"1,209"
"Portsmouth City",-,"26 - Twenty-six (CD 3)","1,238",19,0,0,0,0,0,"1,257"
"Portsmouth City",-,"27 - Twenty-seven (CD 3)","1,267",13,0,0,1,0,0,"1,281"
"Portsmouth City",-,"28 - Twenty Eight (CD 3)","1,530",18,2,1,0,0,1,"1,552"
"Portsmouth City",-,"29 - Twenty Nine (CD 3)",255,616,1,3,3,0,2,880
"Portsmouth City",-,"30 - Thirty (CD 3)",412,732,3,5,3,0,2,"1,157"
"Portsmouth City",-,"31 - Thirty-one (CD 3)","1,017",698,5,4,3,0,5,"1,732"
"Portsmouth City",-,"32 - Thirty-two (CD 3)",349,630,2,1,1,0,3,986
"Portsmouth City",-,"33 - Thirty-three (CD 3)",258,666,3,3,2,0,3,935
"Portsmouth City",-,"34 - Thirty-four (CD 3)",433,737,3,8,3,1,2,"1,187"
"Portsmouth City",-,"35 - Thirty-five (CD 3)",618,869,4,7,3,0,5,"1,506"
"Portsmouth City",-,"36 - Thirty-six (CD 3)","1,134","1,331",0,9,3,0,2,"2,479"
"Portsmouth City",-,"37 - Thirty-seven (CD 3)","1,259",685,4,3,3,0,3,"1,957"
"Portsmouth City",-,"38 - Thirty Eight (CD 3)","1,998",267,1,3,2,0,4,"2,275"
"Portsmouth City",-,"39 - Thirty-nine (CD 3)","1,601",662,5,6,0,0,4,"2,278"
"Portsmouth City",-,"Ab - Central Absentee Precinct (CD 3)","5,937","1,220",6,15,7,0,5,"7,190"
"Portsmouth City",-,"Provisional Votes (CD 3)",5,1,0,0,0,0,0,6
"Powhatan County",-,"101 - Subletts (CD 4)",398,"1,183",6,6,2,0,3,"1,598"
"Powhatan County",-,"102 - Manakin (CD 4)",217,690,1,3,0,2,2,915
"Powhatan County",-,"103 - Flat Rock (CD 4)",154,450,5,3,1,1,4,618
"Powhatan County",-,"201 - Powhatan Station (CD 4)",284,940,3,1,0,0,4,"1,232"
"Powhatan County",-,"202 - Graceland (CD 4)",452,"1,035",4,8,2,0,1,"1,502"
"Powhatan County",-,"301 - Bethesda (CD 4)",449,"1,150",5,4,7,2,2,"1,619"
"Powhatan County",-,"302 - Lee's Landing (CD 4)",263,677,3,2,2,0,0,947
"Powhatan County",-,"401 - Powhatan Courthouse (CD 4)",435,"1,427",2,4,2,3,2,"1,875"
"Powhatan County",-,"402 - Ballsville (CD 4)",350,858,2,0,1,3,1,"1,215"
"Powhatan County",-,"501 - Smith Cross Roads (CD 4)",528,563,3,1,3,2,0,"1,100"
"Powhatan County",-,"502 - Pineville (CD 4)",251,275,0,1,1,1,0,529
"Powhatan County",-,"Ab - Central Absentee Precinct (CD 4)",453,837,2,4,2,0,2,"1,300"
"Powhatan County",-,"Provisional Votes (CD 4)",3,3,0,0,0,0,0,6
"Prince Edward County",-,"101 - Farmville (CD 5)",603,503,7,2,1,1,0,"1,117"
"Prince Edward County",-,"201 - Lockett (CD 5)",683,582,1,2,1,3,0,"1,272"
"Prince Edward County",-,"301 - Leigh (CD 5)",498,312,1,3,3,0,0,817
"Prince Edward County",-,"302 - Mt Pleasant (CD 5)",275,155,4,0,1,0,0,435
"Prince Edward County",-,"401 - Hampden (CD 5)",483,502,4,7,1,0,1,998
"Prince Edward County",-,"501 - Darlington Hts (CD 5)",285,350,3,2,4,0,0,644
"Prince Edward County",-,"502 - Buffalo Hts (CD 5)",223,333,1,7,2,1,2,569
"Prince Edward County",-,"601 - Prospect (CD 5)",740,458,5,4,7,4,0,"1,218"
"Prince Edward County",-,"701 - West End (CD 5)",419,509,2,5,3,0,1,939
"Prince Edward County",-,"801 - Center (CD 5)",529,178,0,3,3,1,1,715
"Prince Edward County",-,"Ab - Central Absentee Precinct (CD 5)",361,292,5,3,0,0,1,662
"Prince Edward County",-,"Provisional Votes (CD 5)",2,0,0,0,0,0,0,2
"Prince George County",-,"101 - Richard Bland (CD 4)",303,600,3,3,0,2,2,913
"Prince George County",-,"102 - Templeton (CD 4)",709,"1,507",5,2,6,1,1,"2,231"
"Prince George County",-,"103 - Union Branch (CD 4)",671,765,4,1,3,2,0,"1,446"
"Prince George County",-,"104 - Rives (CD 4)",744,501,5,0,3,0,1,"1,254"
"Prince George County",-,"105 - Harrison (CD 3)",148,403,3,1,3,1,1,560
"Prince George County",-,"201 - Bland (CD 3)",682,"1,342",9,1,1,0,3,"2,038"
"Prince George County",-,"202 - Black Water (CD 3)",506,987,6,4,6,1,1,"1,511"
"Prince George County",-,"203 - Brandon (CD 3)",206,374,0,0,0,0,0,580
"Prince George County",-,"204 - Courts Bldg (CD 3)",816,793,4,4,1,2,3,"1,623"
"Prince George County",-,"205 - Jefferson Park (CD 3)",514,175,1,3,1,1,1,696
"Prince George County",-,"205 - Jefferson Park (CD 4)",492,244,2,1,1,1,0,741
"Prince George County",-,"Ab - Central Absentee Precinct (CD 3)",737,628,3,1,1,0,2,"1,372"
"Prince George County",-,"Ab - Central Absentee Precinct (CD 4)",602,431,2,2,1,0,1,"1,039"
"Prince George County",-,"Provisional Votes (CD 3)",0,0,0,0,0,0,0,0
"Prince George County",-,"Provisional Votes (CD 4)",0,2,0,0,0,0,0,2
"Prince William County",-,"101 - Brentsville (CD 11)",351,810,2,3,5,0,0,"1,171"
"Prince William County",-,"102 - Bennett (CD 11)","1,282","1,551",6,12,1,4,4,"2,860"
"Prince William County",-,"103 - Buckhall (CD 10)",617,769,4,7,2,0,0,"1,399"
"Prince William County",-,"104 - Nokesville (CD 11)",592,"1,083",2,4,6,0,6,"1,693"
"Prince William County",-,"105 - Parkside (CD 10)","1,374",996,3,7,7,2,1,"2,390"
"Prince William County",-,"106 - Ellis (CD 10)",487,311,1,7,6,0,0,812
"Prince William County",-,"107 - Marsteller (CD 11)","1,198","1,163",1,12,0,1,2,"2,377"
"Prince William County",-,"108 - Victory (CD 11)","1,712","1,542",5,13,6,0,2,"3,280"
"Prince William County",-,"109 - Park (CD 11)",466,824,9,5,7,0,6,"1,317"
"Prince William County",-,"110 - Buckland Mills (CD 11)","1,102","1,069",4,5,3,0,6,"2,189"
"Prince William County",-,"111 - Bristow Run (CD 11)","1,014","1,024",3,0,1,1,2,"2,045"
"Prince William County",-,"112 - Cedar Point (CD 11)","1,088","1,209",6,13,4,0,3,"2,323"
"Prince William County",-,"113 - Limestone (CD 11)",743,819,2,3,2,0,3,"1,572"
"Prince William County",-,"114 - Signal Hill (CD 10)",786,"1,059",6,1,4,2,1,"1,859"
"Prince William County",-,"201 - Saunders (CD 11)","1,785","1,005",9,7,7,1,1,"2,815"
"Prince William County",-,"202 - Marshall (CD 11)",846,"1,051",13,3,5,2,6,"1,926"
"Prince William County",-,"203 - Benton (CD 11)",815,"1,359",5,7,4,2,6,"2,198"
"Prince William County",-,"204 - Mc Coart (CD 11)","1,110","1,153",3,2,0,0,4,"2,272"
"Prince William County",-,"205 - Beville (CD 11)",970,433,4,3,8,0,1,"1,419"
"Prince William County",-,"206 - King (CD 11)","1,157",561,3,0,1,0,3,"1,725"
