County/City,Ward,Pct,"Timothy Michael Kaine","Corey Alan Stewart","Matthew Joseph Waters","All Others","Total Votes Cast"
"Scott County",-,"301 - Nickelsville",93,391,0,0,484
"Scott County",-,"302 - Snowflake",78,294,3,0,375
"Scott County",-,"303 - Twin Springs",82,243,6,1,332
"Scott County",-,"304 - Copper Creek",24,79,1,1,105
"Scott County",-,"401 - Gate City",277,915,9,0,"1,201"
"Scott County",-,"501 - Dungannon",94,174,2,0,270
"Scott County",-,"502 - Fort Blackmore",64,202,2,0,268
"Scott County",-,"503 - Manville",18,125,3,0,146
"Scott County",-,"504 - Rye Cove",65,319,2,0,386
"Scott County",-,"601 - Clinchport",43,208,2,1,254
"Scott County",-,"602 - Duffield-pattonsville",107,489,5,1,602
"Scott County",-,"603 - Fairview",40,103,1,0,144
"Scott County",-,"Ab - Central Absentee Precinct",135,338,5,0,478
"Scott County",-,Provisional,0,0,0,0,0
"Shenandoah County",-,"101 - Orkney Springs",286,465,11,0,762
"Shenandoah County",-,"103 - New Market",540,"1,248",35,5,"1,828"
"Shenandoah County",-,"201 - Conicville",302,961,18,1,"1,282"
"Shenandoah County",-,"202 - Mt Jackson",332,715,19,1,"1,067"
"Shenandoah County",-,"302 - Edinburg",346,804,24,1,"1,175"
"Shenandoah County",-,"303 - St Luke",230,867,23,2,"1,122"
"Shenandoah County",-,"304 - Fort Valley",181,478,11,0,670
"Shenandoah County",-,"401 - Woodstock",941,"1,389",31,1,"2,362"
"Shenandoah County",-,"501 - Cedar Creek",41,71,2,0,114
"Shenandoah County",-,"503 - Toms Brook",478,"1,107",20,0,"1,605"
"Shenandoah County",-,"504 - Lebanon Church",312,813,23,0,"1,148"
"Shenandoah County",-,"601 - Strasburg",894,"1,365",39,3,"2,301"
"Shenandoah County",-,"Ab - Central Absentee Precinct",473,546,14,3,"1,036"
"Shenandoah County",-,Provisional,6,7,0,0,13
"Smyth County",-,"101 - Saltville",324,833,13,2,"1,172"
"Smyth County",-,"201 - Seven Mile Ford",199,672,4,0,875
"Smyth County",-,"202 - Rich Valley",103,235,0,1,339
"Smyth County",-,"301 - Chilhowie",263,846,13,1,"1,123"
"Smyth County",-,"302 - St Clair",54,288,3,2,347
"Smyth County",-,"401 - East Park",285,531,14,0,830
"Smyth County",-,"402 - West Park",147,245,3,0,395
"Smyth County",-,"501 - Atkins",187,651,13,1,852
"Smyth County",-,"502 - Wassona",248,365,10,0,623
"Smyth County",-,"601 - Royal Oak East",234,551,6,1,792
"Smyth County",-,"602 - Royal Oak West",134,318,8,1,461
"Smyth County",-,"701 - Adwolfe",157,680,11,1,849
"Smyth County",-,"702 - Sugar Grove",158,346,4,1,509
"Smyth County",-,"703 - Konnarock",17,63,2,0,82
"Smyth County",-,"Ab - Central Absentee Precinct",172,240,6,0,418
"Smyth County",-,Provisional,1,0,0,0,1
"Southampton County",-,"101 - Berlin",103,375,9,0,487
"Southampton County",-,"102 - Ivor",291,407,8,0,706
"Southampton County",-,"201 - Boykins",414,255,4,0,673
"Southampton County",-,"202 - Branchville",91,129,2,0,222
"Southampton County",-,"301 - Capron",292,280,2,0,574
"Southampton County",-,"302 - Sebrell",212,299,3,1,515
"Southampton County",-,"401 - Drewryville",220,173,3,0,396
"Southampton County",-,"501 - Hunterdale",283,531,6,0,820
"Southampton County",-,"502 - Forks-of-the-river",163,181,1,0,345
"Southampton County",-,"601 - Courtland",334,391,11,2,738
"Southampton County",-,"602 - Sedley",58,241,5,0,304
"Southampton County",-,"701 - Blackwater River",231,118,4,0,353
"Southampton County",-,"702 - Newsoms",200,328,3,0,531
"Southampton County",-,"Ab - Central Absentee Precinct",155,161,6,3,325
"Southampton County",-,Provisional,0,0,0,0,0
"Spotsylvania County",-,"101 - Partlow (CD 7)",351,909,21,0,"1,281"
"Spotsylvania County",-,"102 - Blaydes Corner (CD 7)",449,882,16,5,"1,352"
"Spotsylvania County",-,"103 - Travelers Rest (CD 1)",4,1,1,0,6
"Spotsylvania County",-,"103 - Travelers Rest (CD 7)",831,"1,064",32,1,"1,928"
"Spotsylvania County",-,"104 - Massaponax (CD 1)",785,916,36,0,"1,737"
"Spotsylvania County",-,"201 - Wilderness School (CD 7)",769,857,29,1,"1,656"
"Spotsylvania County",-,"202 - Wilderness Fire (CD 7)",598,942,28,0,"1,568"
"Spotsylvania County",-,"203 - Ni River / Elys Ford (CD 7)",548,965,23,3,"1,539"
"Spotsylvania County",-,"204 - Chancellor (CD 7)","1,072",904,37,1,"2,014"
"Spotsylvania County",-,"301 - Plank Road (CD 7)",887,953,28,0,"1,868"
"Spotsylvania County",-,"302 - Hazel Run (CD 7)","1,094",921,41,2,"2,058"
"Spotsylvania County",-,"303 - Riverbend (CD 7)","1,158","1,444",39,3,"2,644"
"Spotsylvania County",-,"401 - Summit (CD 1)","1,112",946,41,0,"2,099"
"Spotsylvania County",-,"402 - Parkside (CD 1)","1,024",651,37,0,"1,712"
"Spotsylvania County",-,"402 - Parkside (CD 7)",225,145,7,0,377
"Spotsylvania County",-,"403 - Lee Hill (CD 1)","1,259","1,034",52,4,"2,349"
"Spotsylvania County",-,"501 - Belmont (CD 7)",370,789,16,4,"1,179"
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",334,733,13,1,"1,081"
"Spotsylvania County",-,"503 - Post Oak (CD 7)",329,822,13,2,"1,166"
"Spotsylvania County",-,"504 - Courthouse (CD 7)",777,"1,002",30,6,"1,815"
"Spotsylvania County",-,"505 - Brock (CD 7)",643,"1,219",30,2,"1,894"
"Spotsylvania County",-,"601 - Salem (CD 7)","1,066",946,39,2,"2,053"
"Spotsylvania County",-,"602 - Smith Station (CD 7)","1,409","1,120",51,1,"2,581"
"Spotsylvania County",-,"603 - Piedmont (CD 7)",666,595,26,2,"1,289"
"Spotsylvania County",-,"701 - Battlefield (CD 1)",809,670,26,0,"1,505"
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",577,381,31,3,992
"Spotsylvania County",-,"702 - Brents Mill (CD 7)",518,484,23,4,"1,029"
"Spotsylvania County",-,"703 - Fairview (CD 1)",148,111,6,1,266
"Spotsylvania County",-,"703 - Fairview (CD 7)",449,278,10,1,738
"Spotsylvania County",-,"704 - Gayle (CD 1)",430,413,13,1,857
"Spotsylvania County",-,"704 - Gayle (CD 7)",921,804,25,1,"1,751"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",822,642,15,3,"1,482"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)","2,111","1,919",60,4,"4,094"
"Spotsylvania County",-,"Provisional (CD 1)",3,1,0,0,4
"Spotsylvania County",-,"Provisional (CD 7)",6,3,1,0,10
"Stafford County",-,"101 - Hartwood","1,048","1,968",51,1,"3,068"
"Stafford County",-,"102 - Rocky Run",962,862,35,1,"1,860"
"Stafford County",-,"103 - Simpson",928,"1,001",38,1,"1,968"
"Stafford County",-,"104 - College","1,080","1,215",60,3,"2,358"
"Stafford County",-,"201 - Rock Hill",763,808,35,1,"1,607"
"Stafford County",-,"202 - Roseville","1,141",991,50,4,"2,186"
"Stafford County",-,"203 - Ruby",501,988,38,1,"1,528"
"Stafford County",-,"204 - Stefaniga",988,"1,223",30,1,"2,242"
"Stafford County",-,"301 - Griffis","1,005",402,18,1,"1,426"
"Stafford County",-,"302 - Widewater","1,314",838,33,1,"2,186"
"Stafford County",-,"303 - Harbour",603,644,30,2,"1,279"
"Stafford County",-,"304 - Barrett",534,340,18,1,893
"Stafford County",-,"401 - Aquia",569,200,19,0,788
"Stafford County",-,"402 - Courthouse","1,726",786,48,7,"2,567"
"Stafford County",-,"403 - Brooke","1,017","1,290",47,3,"2,357"
"Stafford County",-,"404 - Government Island",677,798,30,1,"1,506"
"Stafford County",-,"501 - Grafton","1,114","1,323",30,1,"2,468"
"Stafford County",-,"502 - Falmouth",855,806,39,1,"1,701"
"Stafford County",-,"503 - Drew",844,819,48,1,"1,712"
"Stafford County",-,"504 - Gayle",990,634,25,0,"1,649"
"Stafford County",-,"601 - Ferry Farm",733,943,45,2,"1,723"
"Stafford County",-,"602 - Chatham","1,039",963,40,0,"2,042"
"Stafford County",-,"603 - White Oak",742,"1,340",52,1,"2,135"
"Stafford County",-,"604 - England Run",808,303,27,5,"1,143"
"Stafford County",-,"701 - Woodlands","1,291","1,092",40,4,"2,427"
"Stafford County",-,"702 - Whitson","1,131",626,26,0,"1,783"
"Stafford County",-,"703 - Hampton","1,516","1,238",62,3,"2,819"
"Stafford County",-,"Ab - Central Absentee Precinct","2,593","1,911",74,10,"4,588"
"Stafford County",-,Provisional,24,16,0,0,40
"Staunton City",-,"101 - Ward No 1",900,744,36,5,"1,685"
"Staunton City",-,"201 - Ward No 2",992,974,51,3,"2,020"
"Staunton City",-,"301 - Ward No 3",972,776,47,1,"1,796"
"Staunton City",-,"401 - Ward No 4",849,641,36,2,"1,528"
"Staunton City",-,"501 - Ward No 5","1,186",506,46,3,"1,741"
"Staunton City",-,"Ab - Central Absentee Precinct",512,293,12,3,820
"Staunton City",-,Provisional,6,3,0,0,9
"Suffolk City",-,"101 - Belleharbour (CD 3)",820,253,17,4,"1,094"
"Suffolk City",-,"102 - Driver (CD 3)",969,"1,368",47,1,"2,385"
"Suffolk City",-,"104 - Bennetts Creek (CD 3)",889,674,31,1,"1,595"
"Suffolk City",-,"201 - Ebenezer (CD 3)",443,776,16,3,"1,238"
"Suffolk City",-,"202 - Chuckatuck (CD 3)",490,677,17,0,"1,184"
"Suffolk City",-,"203 - Kings Fork (CD 3)","1,147",490,26,5,"1,668"
"Suffolk City",-,"204 - Hillpoint (CD 3)",904,367,15,3,"1,289"
"Suffolk City",-,"301 - White Marsh (CD 4)",314,131,5,0,450
"Suffolk City",-,"302 - John F Kennedy (CD 3)",581,139,4,1,725
"Suffolk City",-,"302 - John F Kennedy (CD 4)",766,25,1,0,792
"Suffolk City",-,"304 - Nansemond River (CD 3)","1,021",477,27,1,"1,526"
"Suffolk City",-,"305 - Shoulders Hill (CD 3)",443,242,7,1,693
"Suffolk City",-,"401 - Airport (CD 4)",375,404,14,0,793
"Suffolk City",-,"402 - Whaleyville (CD 4)",273,686,8,1,968
"Suffolk City",-,"403 - Southside (CD 4)",587,27,7,0,621
"Suffolk City",-,"404 - Booker T Washington (CD 3)",249,5,0,1,255
"Suffolk City",-,"404 - Booker T Washington (CD 4)",759,50,2,0,811
"Suffolk City",-,"405 - Pittmantown (CD 4)",159,213,3,0,375
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",732,966,21,2,"1,721"
"Suffolk City",-,"502 - Holland (CD 4)",607,809,26,0,"1,442"
"Suffolk City",-,"504 - Lake Cohoon (CD 3)",99,229,3,1,332
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",520,838,17,1,"1,376"
"Suffolk City",-,"601 - Lakeside (CD 4)",882,500,26,1,"1,409"
"Suffolk City",-,"602 - Olde Towne (CD 3)",257,116,5,0,378
"Suffolk City",-,"602 - Olde Towne (CD 4)",3,0,0,0,3
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",270,220,6,0,496
"Suffolk City",-,"604 - Wilroy (CD 3)",533,472,21,1,"1,027"
"Suffolk City",-,"605 - Hollywood (CD 3)",580,24,5,0,609
"Suffolk City",-,"702 - Harbourview (CD 3)","1,059",744,16,2,"1,821"
"Suffolk City",-,"704 - Burbage Grant (CD 3)","1,163",459,21,1,"1,644"
"Suffolk City",-,"706 - Huntersville (CD 3)","1,436",192,22,2,"1,652"
"Suffolk City",-,"AB - Central Absentee Precinct (CD 3)","1,340",575,18,3,"1,936"
"Suffolk City",-,"Ab - Central Absentee Precinct (CD 4)",715,242,7,1,965
"Suffolk City",-,"Provisional (CD 3)",6,4,0,0,10
"Suffolk City",-,"Provisional (CD 4)",6,3,0,0,9
"Surry County",-,"101 - Surry",332,400,10,3,745
"Surry County",-,"201 - Bacons Castle",456,243,8,1,708
"Surry County",-,"301 - Dendron",187,175,0,1,363
"Surry County",-,"302 - Walls Bridge",175,148,2,0,325
"Surry County",-,"401 - Carsley",414,238,7,1,660
"Surry County",-,"501 - Claremont",233,203,6,2,444
"Surry County",-,"502 - Spring Grove",196,29,2,1,228
"Surry County",-,Provisional,4,0,0,0,4
"Sussex County",-,"101 - Waverly",455,121,2,0,578
"Sussex County",-,"201 - Stony Creek",323,136,2,0,461
"Sussex County",-,"202 - Little Mill",78,42,1,0,121
"Sussex County",-,"301 - Courthouse",183,303,5,0,491
"Sussex County",-,"302 - Wakefield",27,110,0,0,137
"Sussex County",-,"401 - Mars Hill",335,194,6,0,535
"Sussex County",-,"402 - West Wakefield",55,10,1,0,66
"Sussex County",-,"501 - Henry",275,152,3,0,430
"Sussex County",-,"502 - Yale",132,81,2,0,215
"Sussex County",-,"601 - Blackwater",183,244,5,0,432
"Sussex County",-,"602 - Newville",111,123,4,0,238
"Sussex County",-,"AB - Central Absentee Precinct",98,80,1,0,179
"Sussex County",-,Provisional,3,2,0,0,5
"Tazewell County",-,"101 - Indian Valley",91,293,1,0,385
"Tazewell County",-,"102 - Tip Top",59,229,1,0,289
"Tazewell County",-,"103 - Mundy Town",109,490,3,2,604
"Tazewell County",-,"104 - Falls Mills",54,257,0,0,311
"Tazewell County",-,"106 - Pocahontas",65,107,2,1,175
"Tazewell County",-,"107 - Amonate",10,49,0,0,59
"Tazewell County",-,"109 - Bishop",17,90,0,0,107
"Tazewell County",-,"112 - Bandy",25,96,2,0,123
"Tazewell County",-,"203 - Burkes Garden",19,75,1,0,95
"Tazewell County",-,"204 - Clear Fork",57,303,4,1,365
"Tazewell County",-,"207 - Freestone",36,86,0,0,122
"Tazewell County",-,"209 - Jeffersonville",417,"1,335",11,2,"1,765"
"Tazewell County",-,"214 - Thompson Valley",70,322,3,0,395
"Tazewell County",-,"301 - Cedar Bluff",236,"1,169",18,0,"1,423"
"Tazewell County",-,"302 - Baptist Valley",62,199,5,0,266
"Tazewell County",-,"303 - Paint Lick",178,798,8,4,988
"Tazewell County",-,"401 - Richlands",517,"1,735",25,2,"2,279"
"Tazewell County",-,"402 - Jewell Ridge",39,121,1,0,161
"Tazewell County",-,"501 - Springville",149,752,10,2,913
"Tazewell County",-,"502 - Graham",369,"1,283",13,1,"1,666"
"Tazewell County",-,"Ab - Central Absentee Precinct",229,635,10,1,875
"Tazewell County",-,Provisional,1,4,0,0,5
"Virginia Beach City",-,"1 - North Beach","1,010","1,225",50,1,"2,286"
"Virginia Beach City",-,"2 - South Beach",919,777,52,2,"1,750"
"Virginia Beach City",-,"3 - Ocean Lakes",582,621,27,0,"1,230"
"Virginia Beach City",-,"4 - Linkhorn",796,948,55,3,"1,802"
"Virginia Beach City",-,"5 - Seatack","1,000",571,39,1,"1,611"
"Virginia Beach City",-,"6 - Alanton",900,999,49,2,"1,950"
"Virginia Beach City",-,"7 - Kingston",570,645,20,3,"1,238"
"Virginia Beach City",-,"8 - London Bridge","1,024",833,51,2,"1,910"
"Virginia Beach City",-,"9 - Trantwood",738,952,40,4,"1,734"
"Virginia Beach City",-,"10 - Great Neck",742,"1,202",44,7,"1,995"
"Virginia Beach City",-,"11 - Cape Henry","1,153",934,58,4,"2,149"
"Virginia Beach City",-,"12 - Plaza",988,611,45,2,"1,646"
"Virginia Beach City",-,"13 - Mt Trashmore","1,073",931,51,4,"2,059"
"Virginia Beach City",-,"14 - Malibu",900,828,37,1,"1,766"
"Virginia Beach City",-,"15 - Old Donation",625,504,33,1,"1,163"
"Virginia Beach City",-,"16 - Aragona","1,058",863,54,2,"1,977"
"Virginia Beach City",-,"17 - Ocean Park",658,655,48,1,"1,362"
"Virginia Beach City",-,"18 - Thoroughgood","1,046",999,51,3,"2,099"
"Virginia Beach City",-,"19 - Lake Smith",457,507,21,0,985
"Virginia Beach City",-,"20 - Bayside",734,657,22,2,"1,415"
"Virginia Beach City",-,"21 - Davis Corner","1,184",294,32,0,"1,510"
"Virginia Beach City",-,"22 - Point O View",646,759,32,3,"1,440"
"Virginia Beach City",-,"23 - Arrowhead",809,815,35,1,"1,660"
"Virginia Beach City",-,"24 - Larkspur",639,539,15,2,"1,195"
"Virginia Beach City",-,"25 - Avalon","1,261","1,010",57,2,"2,330"
"Virginia Beach City",-,"26 - Fairfield",791,766,29,3,"1,589"
"Virginia Beach City",-,"27 - Edwin",845,878,47,4,"1,774"
"Virginia Beach City",-,"28 - Thalia",648,658,35,4,"1,345"
"Virginia Beach City",-,"29 - Holland","1,029",493,39,1,"1,562"
"Virginia Beach City",-,"30 - Red Wing",700,894,36,2,"1,632"
"Virginia Beach City",-,"31 - Sigma",795,"1,207",62,1,"2,065"
"Virginia Beach City",-,"32 - Creeds",251,620,13,0,884
"Virginia Beach City",-,"33 - Capps Shop",277,689,10,0,976
"Virginia Beach City",-,"34 - Blackwater",147,412,10,0,569
"Virginia Beach City",-,"35 - Courthouse",731,"1,077",27,0,"1,835"
"Virginia Beach City",-,"36 - Windsor Oaks","1,237",698,38,1,"1,974"
"Virginia Beach City",-,"37 - Chesapeake Beach",688,551,32,4,"1,275"
"Virginia Beach City",-,"38 - Witchduck",960,"1,163",51,1,"2,175"
"Virginia Beach City",-,"39 - Pembroke","1,099",845,59,3,"2,006"
"Virginia Beach City",-,"40 - Bonney",710,545,35,1,"1,291"
"Virginia Beach City",-,"41 - College Park","1,642",441,40,1,"2,124"
"Virginia Beach City",-,"42 - Brandon",950,669,47,0,"1,666"
"Virginia Beach City",-,"43 - Bellamy",986,428,44,2,"1,460"
"Virginia Beach City",-,"44 - Centerville","1,009",876,55,2,"1,942"
"Virginia Beach City",-,"45 - Timberlake","1,140",393,30,3,"1,566"
"Virginia Beach City",-,"46 - Green Run",960,421,21,1,"1,403"
"Virginia Beach City",-,"47 - Kings Grant",949,"1,182",57,2,"2,190"
"Virginia Beach City",-,"48 - Wolfsnare",962,951,45,2,"1,960"
"Virginia Beach City",-,"49 - Lynnhaven",834,963,37,2,"1,836"
"Virginia Beach City",-,"50 - Oceana",708,286,30,3,"1,027"
"Virginia Beach City",-,"51 - Stratford Chase",743,707,41,2,"1,493"
"Virginia Beach City",-,"52 - Homestead","1,091",953,47,6,"2,097"
"Virginia Beach City",-,"53 - Shannon",711,656,45,1,"1,413"
"Virginia Beach City",-,"54 - Cromwell",692,519,31,0,"1,242"
"Virginia Beach City",-,"55 - Magic Hollow","1,122",421,34,4,"1,581"
"Virginia Beach City",-,"56 - Edinburgh",422,435,18,2,877
"Virginia Beach City",-,"57 - Sherry Park",496,543,25,4,"1,068"
"Virginia Beach City",-,"58 - Glenwood",938,689,32,1,"1,660"
"Virginia Beach City",-,"59 - Shelton Park",642,505,29,1,"1,177"
"Virginia Beach City",-,"60 - Foxfire",794,"1,151",34,0,"1,979"
"Virginia Beach City",-,"61 - Baker","1,312",147,25,5,"1,489"
"Virginia Beach City",-,"62 - Landstown",941,889,41,1,"1,872"
"Virginia Beach City",-,"63 - Culver",963,"1,055",48,3,"2,069"
"Virginia Beach City",-,"64 - Rosemont Forest",882,652,32,0,"1,566"
"Virginia Beach City",-,"65 - Colonial",874,667,34,2,"1,577"
"Virginia Beach City",-,"66 - Hunt",671,839,46,0,"1,556"
"Virginia Beach City",-,"67 - Eastern Shore",479,278,33,0,790
"Virginia Beach City",-,"68 - Manor",792,787,36,2,"1,617"
"Virginia Beach City",-,"69 - Shell",964,328,22,1,"1,315"
"Virginia Beach City",-,"70 - Corporate Landing",842,742,52,0,"1,636"
"Virginia Beach City",-,"71 - Round Hill",535,336,12,2,885
"Virginia Beach City",-,"72 - Rudee",799,903,35,5,"1,742"
"Virginia Beach City",-,"73 - Dahlia",976,354,26,1,"1,357"
"Virginia Beach City",-,"74 - Buckner",939,391,31,0,"1,361"
"Virginia Beach City",-,"75 - Colony",823,"1,062",52,7,"1,944"
"Virginia Beach City",-,"76 - Village","1,017",327,24,0,"1,368"
"Virginia Beach City",-,"77 - Brookwood",803,606,38,2,"1,449"
"Virginia Beach City",-,"78 - Indian Lakes",847,552,41,4,"1,444"
"Virginia Beach City",-,"79 - Pleasant Hall","1,051",369,25,1,"1,446"
"Virginia Beach City",-,"80 - Chimney Hill",885,383,31,3,"1,302"
"Virginia Beach City",-,"81 - Rock Lake","1,079",578,36,2,"1,695"
"Virginia Beach City",-,"82 - Shelburne",629,690,32,4,"1,355"
"Virginia Beach City",-,"83 - Strawbridge",777,900,51,1,"1,729"
"Virginia Beach City",-,"84 - Tallwood",967,535,39,0,"1,541"
"Virginia Beach City",-,"85 - Upton",952,"1,059",60,3,"2,074"
"Virginia Beach City",-,"86 - Haygood",984,822,27,1,"1,834"
"Virginia Beach City",-,"87 - Hillcrest",774,717,37,0,"1,528"
"Virginia Beach City",-,"88 - North Landing",736,707,28,2,"1,473"
"Virginia Beach City",-,"89 - Lake Christopher",844,764,29,2,"1,639"
"Virginia Beach City",-,"90 - Lake Joyce",475,570,38,3,"1,086"
"Virginia Beach City",-,"91 - Lexington","1,068",495,38,1,"1,602"
"Virginia Beach City",-,"92 - Little Neck",579,660,40,0,"1,279"
"Virginia Beach City",-,"93 - Newtown","1,290",187,18,2,"1,497"
"Virginia Beach City",-,"94 - Pinewood",478,426,12,0,916
"Virginia Beach City",-,"95 - Dam Neck",519,452,30,1,"1,002"
"Virginia Beach City",-,"96 - Hilltop",694,329,27,0,"1,050"
"Virginia Beach City",-,"97 - Indian River",993,467,41,2,"1,503"
"Virginia Beach City",-,"98 - Independence",656,284,19,2,961
"Virginia Beach City",-,"99 - Salem Woods",635,337,13,0,985
"Virginia Beach City",-,"100 - Sandbridge",302,481,19,1,803
"Virginia Beach City",-,"Ab - Central Absentee Precinct","8,631","5,999",243,21,"14,894"
"Virginia Beach City",-,Provisional,145,85,7,0,237
"Warren County",-,"101 - Fork Town",332,481,16,3,832
"Warren County",-,"102 - Otterburn",502,"1,158",30,1,"1,691"
"Warren County",-,"201 - Happy Creek",575,964,45,2,"1,586"
"Warren County",-,"202 - Linden",525,810,48,2,"1,385"
"Warren County",-,"301 - North River",475,661,23,2,"1,161"
"Warren County",-,"302 - Riverton",387,938,13,1,"1,339"
"Warren County",-,"401 - East Shenandoah",566,"1,285",44,6,"1,901"
"Warren County",-,"402 - Town - West Shenandoah",302,565,22,1,890
"Warren County",-,"501 - South River",619,872,30,2,"1,523"
"Warren County",-,"502 - Bentonville",158,387,8,2,555
"Warren County",-,"504 - Browntown",161,291,10,0,462
"Warren County",-,"Ab - Central Absentee Precinct",453,461,15,1,930
"Warren County",-,Provisional,5,2,0,0,7
"Washington County",-,"101 - East Abingdon",657,"1,101",32,4,"1,794"
"Washington County",-,"102 - West Abingdon",385,518,16,1,920
"Washington County",-,"201 - Clinchburg",120,411,2,0,533
"Washington County",-,"202 - Greendale",186,719,10,0,915
"Washington County",-,"203 - Hayters Gap",63,264,4,0,331
"Washington County",-,"204 Woodland Hills",278,613,13,1,905
"Washington County",-,"301 - Watauga",410,"1,114",18,1,"1,543"
"Washington County",-,"302 - South Abingdon",587,854,22,2,"1,465"
"Washington County",-,"401 - Glade Spring",297,786,13,1,"1,097"
"Washington County",-,"402 - Meadowview",378,935,17,0,"1,330"
"Washington County",-,"501 - Rhea Valley",353,"1,233",22,0,"1,608"
"Washington County",-,"502 - Damascus",296,476,8,0,780
"Washington County",-,"504 - Green Cove",32,100,0,0,132
"Washington County",-,"601 - Burson Place",223,"1,023",16,1,"1,263"
"Washington County",-,"602 - Mendota",44,209,5,1,259
"Washington County",-,"603 - Valley Institute",201,776,10,0,987
"Washington County",-,"701 - High Point",226,900,14,0,"1,140"
"Washington County",-,"702 - Wallace",117,417,6,1,541
"Washington County",-,"703 - John Battle",323,881,18,0,"1,222"
"Washington County",-,"Ab - Central Absentee Precinct",647,"1,016",21,2,"1,686"
"Washington County",-,Provisional,2,4,0,0,6
"Waynesboro City",-,"1 - Ward A",564,473,22,2,"1,061"
"Waynesboro City",-,"2 - Ward B","1,016",982,35,1,"2,034"
"Waynesboro City",-,"3 - Ward C",798,699,30,1,"1,528"
"Waynesboro City",-,"4 - Ward D","1,192","1,320",56,1,"2,569"
"Waynesboro City",-,"Ab - Central Absentee Precinct",279,237,6,2,524
"Waynesboro City",-,Provisional,0,2,0,0,2
"Westmoreland County",-,"101 - Precinct 1-1",573,229,6,0,808
"Westmoreland County",-,"102 - Precinct 1-2",302,189,1,1,493
"Westmoreland County",-,"201 - Precinct 2-1",520,402,8,1,931
"Westmoreland County",-,"202 - Precinct 2-2",192,291,6,0,489
"Westmoreland County",-,"301 - Precinct 3-1",279,286,5,0,570
"Westmoreland County",-,"302 - Precinct 3-2",279,225,5,0,509
"Westmoreland County",-,"401 - Precinct 4-1",395,787,17,0,"1,199"
"Westmoreland County",-,"501 - Precinct 5-1",569,698,24,0,"1,291"
"Westmoreland County",-,"Ab - Central Absentee Precinct",332,309,6,0,647
"Westmoreland County",-,Provisional,7,5,0,0,12
"Williamsburg City",-,"1 - Stryker","2,100",738,56,4,"2,898"
"Williamsburg City",-,"2 - Matoaka","1,954",610,58,5,"2,627"
"Williamsburg City",-,"Ab - Central Absentee Precinct",471,199,0,0,670
"Williamsburg City",-,Provisional,5,0,0,0,5
"Winchester City",-,"101 - Merrimans","1,028",737,34,5,"1,804"
"Winchester City",-,"102 - Old Town",754,577,43,5,"1,379"
"Winchester City",-,"201 - Virginia Avenue",927,452,36,4,"1,419"
"Winchester City",-,"301 - War Memorial",868,590,35,0,"1,493"
"Winchester City",-,"401 - Frederick Douglass",436,329,11,0,776
"Winchester City",-,"402 - Rolling Hills",681,679,31,0,"1,391"
"Winchester City",-,"Ab - Central Absentee Precinct",541,293,20,1,855
"Winchester City",-,Provisional,7,0,0,0,7
"Wise County",-,"101 - Appalachia",220,385,6,2,613
"Wise County",-,"102 - Dorchester",107,317,3,0,427
"Wise County",-,"103 - Guest River Voting Place",98,325,2,0,425
"Wise County",-,"104 - West Pound",270,814,3,1,"1,088"
"Wise County",-,"201 - North Coeburn",111,444,6,0,561
"Wise County",-,"202 - Wise",493,"1,097",19,0,"1,609"
"Wise County",-,"203 - East Pound",55,225,4,0,284
"Wise County",-,"301 - Big Stone Gap",390,867,16,0,"1,273"
"Wise County",-,"302 - East Stone Gap",290,"1,017",12,2,"1,321"
"Wise County",-,"401 - Clinch Valley",244,852,9,1,"1,106"
"Wise County",-,"402 - South Coeburn",199,896,9,0,"1,104"
"Wise County",-,"403 - St Paul",133,251,7,0,391
"Wise County",-,"Ab - Central Absentee Precinct",248,501,2,0,751
"Wise County",-,Provisional,2,0,0,0,2
"Wythe County",-,"101 - Royal Oak",65,323,6,1,395
"Wythe County",-,"102 - Rural Retreat",323,"1,000",13,2,"1,338"
"Wythe County",-,"203 - West Wytheville",594,986,33,1,"1,614"
"Wythe County",-,"303 - East Wytheville",650,"1,095",30,0,"1,775"
"Wythe County",-,"401 - Fort Chiswell",169,695,12,0,876
"Wythe County",-,"402 - Max Meadows",178,684,13,1,876
"Wythe County",-,"501 - Jackson Memorial",132,488,9,0,629
"Wythe County",-,"502 - Sheffey",187,755,11,1,954
"Wythe County",-,"601 - Huddle",62,360,6,0,428
"Wythe County",-,"602 - Zion",167,537,8,1,713
"Wythe County",-,"603 Evergreen",124,410,5,2,541
"Wythe County",-,"Ab - Central Absentee Precinct",226,334,7,3,570
"Wythe County",-,Provisional,2,2,0,0,4
"York County",-,"101 - Queens Lake",795,675,29,1,"1,500"
"York County",-,"102 - Waller Mill",928,957,34,0,"1,919"
"York County",-,"103 - Magruder","1,492",720,37,1,"2,250"
"York County",-,"201 - Coventry","1,298","1,221",54,2,"2,575"
"York County",-,"202 - Kiln Creek",680,654,16,5,"1,355"
"York County",-,"301 - Seaford",719,"1,684",40,3,"2,446"
"York County",-,"302 - Yorktown",798,"1,028",32,1,"1,859"
