County/City,Ward,Pct,"Robert F. McDonnell","Robert Creigh Deeds","All Others","Total Votes Cast"
"Spotsylvania County",-,"202 - Wilderness (CD 7)",283,125,0,408
"Spotsylvania County",-,"203 - Ni River (CD 1)",891,304,3,"1,198"
"Spotsylvania County",-,"204 - Chancellor (CD 1)",600,336,0,936
"Spotsylvania County",-,"301 - Plank Road (CD 1)",809,337,1,"1,147"
"Spotsylvania County",-,"302 - Hazel Run (CD 1)",668,373,2,"1,043"
"Spotsylvania County",-,"303 - Grange Hall (CD 1)",755,277,2,"1,034"
"Spotsylvania County",-,"401 - Summit (CD 1)","1,206",681,0,"1,887"
"Spotsylvania County",-,"402 - Frazers Gate (CD 1)",732,356,0,"1,088"
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",862,418,1,"1,281"
"Spotsylvania County",-,"501 - Belmont (CD 7)",476,171,0,647
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",632,202,4,838
"Spotsylvania County",-,"503 - Todds Tavern (CD 7)",325,126,0,451
"Spotsylvania County",-,"504 - Courthouse (CD 7)",485,222,1,708
"Spotsylvania County",-,"505 - Brock (CD 1)",748,259,1,"1,008"
"Spotsylvania County",-,"505 - Brock (CD 7)",13,4,0,17
"Spotsylvania County",-,"601 - Salem (CD 1)",423,233,1,657
"Spotsylvania County",-,"602 - Smith Station (CD 1)","1,297",713,1,"2,011"
"Spotsylvania County",-,"603 - Piedmont (CD 1)",560,265,3,828
"Spotsylvania County",-,"701 - Battlefield (CD 1)",621,355,0,976
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",766,328,1,"1,095"
"Spotsylvania County",-,"703 - Fairview (CD 1)",893,582,6,"1,481"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",734,274,0,"1,008"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)",149,52,0,201
"Spotsylvania County",-,"Provisional Votes (CD 1)",2,0,0,2
"Spotsylvania County",-,"Provisional Votes (CD 7)",0,0,0,0
"Stafford County",-,"101 - Hartwood (CD 1)","1,267",401,1,"1,669"
"Stafford County",-,"102 - Rocky Run (CD 1)",970,444,2,"1,416"
"Stafford County",-,"103 - Simpson (CD 1)",578,215,1,794
"Stafford County",-,"104 - Ramoth (CD 1)",686,349,1,"1,036"
"Stafford County",-,"201 - Rock Hill (CD 1)",677,298,1,976
"Stafford County",-,"202 - Roseville (CD 1)",866,413,0,"1,279"
"Stafford County",-,"203 - Ruby (CD 1)",639,196,1,836
"Stafford County",-,"204 - Stefaniga (CD 1)",942,389,2,"1,333"
"Stafford County",-,"301 - Griffis (CD 1)",352,282,1,635
"Stafford County",-,"302 - Widewater (CD 1)",500,362,4,866
"Stafford County",-,"303 - Harbour (CD 1)",859,338,2,"1,199"
"Stafford County",-,"401 - Aquia (CD 1)",735,375,1,"1,111"
"Stafford County",-,"402 - Courthouse (CD 1)",615,395,4,"1,014"
"Stafford County",-,"403 - Brooke (CD 1)","1,063",525,2,"1,590"
"Stafford County",-,"501 - Grafton (CD 1)",907,370,2,"1,279"
"Stafford County",-,"502 - Falmouth (CD 1)","1,007",531,2,"1,540"
"Stafford County",-,"503 - Drew (CD 1)",329,168,2,499
"Stafford County",-,"504 - Gayle (CD 1)",737,616,3,"1,356"
"Stafford County",-,"601 - Ferry Farm (CD 1)",835,376,1,"1,212"
"Stafford County",-,"602 - Chatham (CD 1)",746,357,4,"1,107"
"Stafford County",-,"603 - White Oak (CD 1)","1,036",400,3,"1,439"
"Stafford County",-,"701 - Woodlands (CD 1)",652,339,1,992
"Stafford County",-,"702 - Whitson (CD 1)",577,325,4,906
"Stafford County",-,"703 - Hampton (CD 1)",635,347,0,982
"Stafford County",-,"Ab - Central Absentee Precinct (CD 1)",940,402,1,"1,343"
"Stafford County",-,"Provisional Votes (CD 1)",14,13,0,27
"Staunton City",-,"101 - Ward No 1 (CD 6)",630,467,1,"1,098"
"Staunton City",-,"201 - Ward Two (CD 6)",980,659,1,"1,640"
"Staunton City",-,"301 - Ward No 3 (CD 6)",796,501,0,"1,297"
"Staunton City",-,"401 - Ward No 4 (CD 6)",654,449,0,"1,103"
"Staunton City",-,"501 - Ward No 5 (CD 6)",488,435,2,925
"Staunton City",-,"Ab - Central Absentee Precinct (CD 6)",167,116,0,283
"Staunton City",-,"Provisional Votes (CD 6)",0,0,0,0
"Suffolk City",-,"102 - Driver (CD 4)","1,527",780,1,"2,308"
"Suffolk City",-,"103 - Harbour View (CD 4)",415,550,1,966
"Suffolk City",-,"104 - Bennetts Creek (CD 4)",723,401,1,"1,125"
"Suffolk City",-,"201 - Ebenezer (CD 4)",714,229,0,943
"Suffolk City",-,"202 - Chuckatuck (CD 4)",588,324,0,912
"Suffolk City",-,"203 - Kings Fork (CD 4)",873,756,0,"1,629"
"Suffolk City",-,"301 - White Marsh (CD 4)",110,705,0,815
"Suffolk City",-,"302 - John F Kennedy (CD 4)",398,468,8,874
"Suffolk City",-,"303 - Cypress Chapel (CD 4)",154,88,0,242
"Suffolk City",-,"401 - Airport (CD 4)",286,207,1,494
"Suffolk City",-,"402 - Whaleyville (CD 4)",613,178,0,791
"Suffolk City",-,"403 - Southside (CD 4)",67,457,0,524
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",820,322,1,"1,143"
"Suffolk City",-,"502 - Holland (CD 4)",462,216,0,678
"Suffolk City",-,"503 - Holy Neck (CD 4)",290,282,0,572
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",434,145,0,579
"Suffolk City",-,"601 - Lakeside (CD 4)",591,375,1,967
"Suffolk City",-,"602 - Olde Towne (CD 4)",144,92,0,236
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",475,196,0,671
"Suffolk City",-,"701 - Hollywood (CD 4)",16,237,0,253
"Suffolk City",-,"703 - Nansemond River (CD 4)",577,639,0,"1,216"
"Suffolk City",-,"705 - Yeates (CD 4)",404,817,0,"1,221"
"Suffolk City",-,"Ab - Central Absentee Precinct (CD 4)",371,312,0,683
"Suffolk City",-,"Provisional Votes (CD 4)",43,22,0,65
"Surry County",-,"101 - Surry (CD 3)",338,214,4,556
"Surry County",-,"201 - Bacons Castle (CD 3)",167,285,0,452
"Surry County",-,"301 - Dendron (CD 3)",141,124,0,265
"Surry County",-,"302 - Walls Bridge (CD 3)",84,141,0,225
"Surry County",-,"401 - Carsley (CD 3)",167,252,0,419
"Surry County",-,"501 - Claremont (CD 3)",186,147,0,333
"Surry County",-,"502 - Spring Grove (CD 3)",22,120,1,143
"Surry County",-,"Provisional Votes (CD 3)",0,0,0,0
"Sussex County",-,"101 - Waverly (CD 4)",113,264,0,377
"Sussex County",-,"201 - Stony Creek (CD 4)",140,246,0,386
"Sussex County",-,"202 - Little Mill (CD 4)",53,55,0,108
"Sussex County",-,"301 - Courthouse (CD 4)",214,116,0,330
"Sussex County",-,"302 - Wakefield (CD 4)",186,34,0,220
"Sussex County",-,"401 - Mars Hill (CD 4)",141,197,0,338
"Sussex County",-,"402 - West Wakefield (CD 4)",27,19,0,46
"Sussex County",-,"501 - Henry (CD 4)",178,186,0,364
"Sussex County",-,"502 - Yale (CD 4)",65,99,0,164
"Sussex County",-,"601 - Blackwater (CD 4)",242,82,0,324
"Sussex County",-,"602 - Newville (CD 4)",169,88,0,257
"Sussex County",-,"Provisional Votes (CD 4)",0,0,0,0
"Tazewell County",-,"101 - Abbs Valley (CD 9)",83,74,0,157
"Tazewell County",-,"102 - Tip Top (CD 9)",165,76,0,241
"Tazewell County",-,"103 - Boissevain (CD 9)",59,68,0,127
"Tazewell County",-,"104 - Falls Mills (CD 9)",171,41,1,213
"Tazewell County",-,"106 - Pocahontas (CD 9)",76,85,0,161
"Tazewell County",-,"107 - Amonate (CD 9)",28,23,0,51
"Tazewell County",-,"109 - Bishop (CD 9)",74,36,1,111
"Tazewell County",-,"110 - Adria (CD 9)",178,71,0,249
"Tazewell County",-,"111 - Gap Store (CD 9)",173,92,0,265
"Tazewell County",-,"112 - Bandy (CD 9)",81,36,0,117
"Tazewell County",-,"203 - Burkes Garden (CD 9)",68,31,0,99
"Tazewell County",-,"204 - Clear Fork (CD 9)",262,62,0,324
"Tazewell County",-,"207 - Freestone (CD 9)",106,37,0,143
"Tazewell County",-,"209 - Jeffersonville (CD 9)","1,051",480,0,"1,531"
"Tazewell County",-,"214 - Thompson Valley (CD 9)",280,81,0,361
"Tazewell County",-,"301 - Cedar Bluff (CD 9)",981,246,0,"1,227"
"Tazewell County",-,"302 - Baptist Valley (CD 9)",160,67,0,227
"Tazewell County",-,"303 - Wardell (CD 9)",310,91,0,401
"Tazewell County",-,"305 - Pounding Mill (CD 9)",266,95,0,361
"Tazewell County",-,"401 - Richlands (CD 9)",852,301,1,"1,154"
"Tazewell County",-,"402 - Jewell Ridge (CD 9)",78,49,0,127
"Tazewell County",-,"404 - Raven (CD 9)",273,121,1,395
"Tazewell County",-,"501 - Springville (CD 9)",429,91,0,520
"Tazewell County",-,"502 - Graham (CD 9)","1,104",281,1,"1,386"
"Tazewell County",-,"Ab - Central Absentee Precinct (CD 9)",280,114,2,396
"Tazewell County",-,"Provisional Votes (CD 9)",0,0,0,0
"Virginia Beach City",-,"1 - North Beach (CD 2)","1,124",507,3,"1,634"
"Virginia Beach City",-,"2 - South Beach (CD 2)",446,376,2,824
"Virginia Beach City",-,"3 - Ocean Lakes (CD 2)",837,447,2,"1,286"
"Virginia Beach City",-,"4 - Linkhorn (CD 2)",897,419,1,"1,317"
"Virginia Beach City",-,"5 - Seatack (CD 2)",365,437,1,803
"Virginia Beach City",-,"6 - Alanton (CD 2)","1,117",462,0,"1,579"
"Virginia Beach City",-,"7 - Kingston (CD 2)",775,313,2,"1,090"
"Virginia Beach City",-,"8 - London Bridge (CD 2)",646,383,1,"1,030"
"Virginia Beach City",-,"9 - Trantwood (CD 2)","1,044",445,2,"1,491"
"Virginia Beach City",-,"10 - Great Neck (CD 2)","1,224",395,1,"1,620"
"Virginia Beach City",-,"11 - Cape Henry (CD 2)",963,666,0,"1,629"
"Virginia Beach City",-,"12 - Plaza (CD 2)",567,456,0,"1,023"
"Virginia Beach City",-,"13 - Mt Trashmore (CD 2)",900,471,0,"1,371"
"Virginia Beach City",-,"14 - Malibu (CD 2)",757,441,2,"1,200"
"Virginia Beach City",-,"15 - Old Donation (CD 2)",642,369,0,"1,011"
"Virginia Beach City",-,"16 - Aragona (CD 2)",661,502,2,"1,165"
"Virginia Beach City",-,"17 - Ocean Park (CD 2)",631,327,0,958
"Virginia Beach City",-,"18 - Thoroughgood (CD 2)","1,070",555,1,"1,626"
"Virginia Beach City",-,"19 - Lake Smith (CD 2)",421,233,0,654
"Virginia Beach City",-,"20 - Bayside (CD 2)",338,166,0,504
"Virginia Beach City",-,"21 - Davis Corner (CD 2)",276,474,1,751
"Virginia Beach City",-,"22 - Point O View (CD 2)",713,301,1,"1,015"
"Virginia Beach City",-,"23 - Arrowhead (CD 2)",830,383,2,"1,215"
"Virginia Beach City",-,"24 - Larkspur (CD 2)",524,331,1,856
"Virginia Beach City",-,"25 - Avalon (CD 2)",989,411,0,"1,400"
"Virginia Beach City",-,"26 - Fairfield (CD 2)",834,395,1,"1,230"
"Virginia Beach City",-,"27 - Edwin (CD 2)",926,451,2,"1,379"
"Virginia Beach City",-,"28 - Thalia (CD 2)",630,307,2,939
"Virginia Beach City",-,"29 - Holland (CD 2)",523,425,1,949
"Virginia Beach City",-,"30 - Red Wing (CD 2)",850,336,1,"1,187"
"Virginia Beach City",-,"31 - Sigma (CD 2)","1,085",400,2,"1,487"
"Virginia Beach City",-,"32 - Creeds (CD 2)",444,158,0,602
"Virginia Beach City",-,"33 - Capps Shop (CD 2)",580,139,0,719
"Virginia Beach City",-,"34 - Blackwater (CD 2)",263,99,1,363
"Virginia Beach City",-,"35 - Courthouse (CD 2)",970,363,0,"1,333"
"Virginia Beach City",-,"36 - Windsor Oaks (CD 2)",682,503,0,"1,185"
"Virginia Beach City",-,"37 - Chesapeake Beach (CD 2)",394,276,1,671
"Virginia Beach City",-,"38 - Witchduck (CD 2)","1,284",577,2,"1,863"
"Virginia Beach City",-,"39 - Pembroke (CD 2)",652,385,2,"1,039"
"Virginia Beach City",-,"40 - Bonney (CD 2)",426,209,1,636
"Virginia Beach City",-,"41 - College Park (CD 2)",305,515,0,820
"Virginia Beach City",-,"42 - Brandon (CD 2)",652,365,4,"1,021"
"Virginia Beach City",-,"43 - Bellamy (CD 2)",415,372,2,789
"Virginia Beach City",-,"44 - Centerville (CD 2)",797,388,0,"1,185"
"Virginia Beach City",-,"45 - Timberlake (CD 2)",367,432,2,801
"Virginia Beach City",-,"46 - Green Run (CD 2)",573,561,4,"1,138"
"Virginia Beach City",-,"47 - Kings Grant (CD 2)","1,241",446,1,"1,688"
"Virginia Beach City",-,"48 - Wolfsnare (CD 2)",907,414,5,"1,326"
"Virginia Beach City",-,"49 - Lynnhaven (CD 2)",949,441,0,"1,390"
"Virginia Beach City",-,"50 - Oceana (CD 2)",164,211,0,375
"Virginia Beach City",-,"51 - Stratford Chase (CD 2)",721,360,1,"1,082"
"Virginia Beach City",-,"52 - Homestead (CD 2)",996,521,2,"1,519"
"Virginia Beach City",-,"53 - Shannon (CD 2)",677,331,2,"1,010"
"Virginia Beach City",-,"54 - Cromwell (CD 2)",398,296,0,694
"Virginia Beach City",-,"55 - Magic Hollow (CD 2)",386,384,0,770
"Virginia Beach City",-,"56 - Edinburgh (CD 2)",433,212,0,645
"Virginia Beach City",-,"57 - Sherry Park (CD 2)",503,219,2,724
"Virginia Beach City",-,"58 - Glenwood (CD 2)",609,408,0,"1,017"
"Virginia Beach City",-,"59 - Shelton Park (CD 2)",484,271,1,756
"Virginia Beach City",-,"60 - Foxfire (CD 2)",860,316,1,"1,177"
"Virginia Beach City",-,"61 - Baker (CD 2)",115,404,1,520
"Virginia Beach City",-,"62 - Landstown (CD 2)",806,370,1,"1,177"
"Virginia Beach City",-,"63 - Culver (CD 2)",829,369,2,"1,200"
"Virginia Beach City",-,"64 - Rosemont Forest (CD 2)",812,532,0,"1,344"
"Virginia Beach City",-,"65 - Colonial (CD 2)",563,322,0,885
"Virginia Beach City",-,"66 - Hunt (CD 2)",711,305,1,"1,017"
"Virginia Beach City",-,"67 - Eastern Shore (CD 2)",495,380,3,878
"Virginia Beach City",-,"68 - Manor (CD 2)",803,402,0,"1,205"
"Virginia Beach City",-,"69 - Shell (CD 2)",504,531,0,"1,035"
"Virginia Beach City",-,"70 - Corporate Landing (CD 2)",521,264,2,787
"Virginia Beach City",-,"71 - Round Hill (CD 2)",639,619,0,"1,258"
"Virginia Beach City",-,"72 - Rudee (CD 2)",720,334,1,"1,055"
"Virginia Beach City",-,"73 - Dahlia (CD 2)",617,521,2,"1,140"
"Virginia Beach City",-,"74 - Buckner (CD 2)",364,359,0,723
"Virginia Beach City",-,"75 - Colony (CD 2)","1,000",424,2,"1,426"
"Virginia Beach City",-,"76 - Village (CD 2)",288,283,0,571
"Virginia Beach City",-,"77 - Brookwood (CD 2)",484,302,0,786
"Virginia Beach City",-,"78 - Indian Lakes (CD 2)",563,364,0,927
"Virginia Beach City",-,"79 - Pleasant Hall (CD 2)",303,347,2,652
"Virginia Beach City",-,"80 - Reon (CD 2)",205,334,0,539
"Virginia Beach City",-,"81 - Rock Lake (CD 2)",460,430,2,892
"Virginia Beach City",-,"82 - Shelburne (CD 2)",564,258,1,823
"Virginia Beach City",-,"83 - Strawbridge (CD 2)",805,316,1,"1,122"
"Virginia Beach City",-,"84 - Tallwood (CD 2)",615,370,2,987
"Virginia Beach City",-,"85 - Upton (CD 2)",922,361,0,"1,283"
"Virginia Beach City",-,"86 - Haygood (CD 2)",769,434,0,"1,203"
"Virginia Beach City",-,"87 - Hillcrest (CD 2)",628,342,1,971
"Virginia Beach City",-,"88 - North Landing (CD 2)",550,222,0,772
"Virginia Beach City",-,"89 - Lake Christopher (CD 2)",782,415,0,"1,197"
"Virginia Beach City",-,"90 - Lake Joyce (CD 2)",464,258,1,723
"Virginia Beach City",-,"91 - Lexington (CD 2)",406,333,2,741
"Virginia Beach City",-,"92 - Little Neck (CD 2)",691,292,0,983
"Virginia Beach City",-,"93 - Newtown (CD 2)",73,283,0,356
"Virginia Beach City",-,"94 - Pinewood (CD 2)",377,172,0,549
"Virginia Beach City",-,"Ab - Central Absentee Precinct (CD 2)","2,760","1,283",1,"4,044"
"Virginia Beach City",-,"Provisional Votes (CD 2)",19,12,0,31
"Warren County",-,"101 - Fork Town (CD 10)",322,175,2,499
"Warren County",-,"102 - Otterburn (CD 10)",429,171,0,600
"Warren County",-,"103 - Waterlick (CD 10)",331,145,0,476
"Warren County",-,"201 - Happy Creek (CD 10)",813,354,0,"1,167"
"Warren County",-,"202 - Linden (CD 10)",498,236,0,734
"Warren County",-,"301 - North River (CD 10)",230,200,0,430
"Warren County",-,"302 - Riverton (CD 10)",468,174,2,644
"Warren County",-,"303 - Reliance (CD 10)",185,87,0,272
"Warren County",-,"401 - East Shenandoah (CD 10)",744,233,2,979
"Warren County",-,"402 - Town - West Shenandoah (CD 10)",455,193,0,648
"Warren County",-,"501 - South River (CD 10)",412,230,2,644
"Warren County",-,"502 - Bentonville (CD 10)",236,103,0,339
"Warren County",-,"504 - Browntown (CD 10)",236,108,0,344
"Warren County",-,"Ab - Central Absentee Precinct (CD 10)",245,150,0,395
"Warren County",-,"Provisional Votes (CD 10)",0,0,0,0
"Washington County",-,"101 - East Abingdon (CD 9)",824,386,0,"1,210"
"Washington County",-,"102 - West Abingdon (CD 9)",536,305,0,841
"Washington County",-,"201 - Clinchburg (CD 9)",255,71,0,326
"Washington County",-,"202 - Greendale (CD 9)",885,264,0,"1,149"
"Washington County",-,"203 - Hayters Gap (CD 9)",172,52,1,225
"Washington County",-,"301 - Watauga (CD 9)",913,261,1,"1,175"
"Washington County",-,"302 - South Abingdon (CD 9)",709,316,1,"1,026"
"Washington County",-,"401 - Glade Spring (CD 9)",575,199,1,775
"Washington County",-,"402 - Meadowview (CD 9)",642,279,0,921
"Washington County",-,"501 - Rhea Valley (CD 9)",892,222,1,"1,115"
"Washington County",-,"502 - Damascus (CD 9)",435,178,0,613
"Washington County",-,"504 - Green Cove (CD 9)",88,16,0,104
"Washington County",-,"601 - Burson Place (CD 9)",658,98,0,756
"Washington County",-,"602 - Mendota (CD 9)",163,45,0,208
"Washington County",-,"603 - Valley Institute (CD 9)",564,127,0,691
"Washington County",-,"701 - High Point (CD 9)",604,139,0,743
"Washington County",-,"702 - Wallace (CD 9)",340,112,0,452
"Washington County",-,"703 - John Battle (CD 9)",690,209,0,899
"Washington County",-,"Ab - Central Absentee Precinct (CD 9)",403,190,0,593
"Washington County",-,"Provisional Votes (CD 9)",0,0,0,0
"Waynesboro City",-,"1 - Ward A (CD 6)",403,232,0,635
"Waynesboro City",-,"2 - Ward B (CD 6)",997,396,0,"1,393"
"Waynesboro City",-,"3 - Ward C (CD 6)",580,296,3,879
"Waynesboro City",-,"4 - Ward D (CD 6)","1,325",562,3,"1,890"
"Waynesboro City",-,"Ab - Central Absentee Precinct (CD 6)",142,63,0,205
"Waynesboro City",-,"Provisional Votes (CD 6)",0,0,0,0
"Westmoreland County",-,"101 - Precinct 1-1 (CD 1)",205,279,1,485
"Westmoreland County",-,"102 - Precinct 1-2 (CD 1)",122,78,0,200
"Westmoreland County",-,"201 - Precinct 2-1 (CD 1)",448,394,0,842
"Westmoreland County",-,"301 - Precinct 3-1 (CD 1)",492,277,1,770
"Westmoreland County",-,"401 - Precinct 4-1 (CD 1)",553,219,0,772
"Westmoreland County",-,"501 - Precinct 5-1 (CD 1)",419,338,0,757
"Westmoreland County",-,"Ab - Central Absentee Precinct (CD 1)",183,126,0,309
"Westmoreland County",-,"Provisional Votes (CD 1)",0,0,0,0
"Williamsburg City",-,"1 - Stryker (CD 1)",757,"1,223",5,"1,985"
"Williamsburg City",-,"2 - Berkeley (CD 1)",672,554,0,"1,226"
"Williamsburg City",-,"Ab - Central Absentee Precinct (CD 1)",148,128,0,276
"Williamsburg City",-,"Provisional Votes (CD 1)",2,0,0,2
"Winchester City",-,"101 - Merrimans (CD 10)",798,537,1,"1,336"
"Winchester City",-,"102 - Old Town (CD 10)",557,371,0,928
"Winchester City",-,"201 - Virginia Avenue (CD 10)",314,289,1,604
"Winchester City",-,"301 - War Memorial (CD 10)",407,273,3,683
"Winchester City",-,"401 - Frederick Douglass (CD 10)",908,456,3,"1,367"
"Winchester City",-,"Ab - Central Absentee Precinct (CD 10)",231,150,0,381
"Winchester City",-,"Provisional Votes (CD 10)",0,0,0,0
"Wise County",-,"101 - Appalachia (CD 9)",328,181,3,512
"Wise County",-,"102 - Dorchester (CD 9)",201,104,0,305
"Wise County",-,"103 - Guest River Voting Place (CD 9)",189,103,0,292
"Wise County",-,"104 - West Pound (CD 9)",532,340,0,872
"Wise County",-,"201 - North Coeburn (CD 9)",267,106,0,373
"Wise County",-,"202 - Wise (CD 9)",826,303,1,"1,130"
"Wise County",-,"203 - East Pound (CD 9)",231,116,1,348
"Wise County",-,"301 - Big Stone Gap (CD 9)",603,278,2,883
"Wise County",-,"302 - East Stone Gap (CD 9)",698,212,0,910
"Wise County",-,"401 - Clinch Valley (CD 9)",625,151,0,776
"Wise County",-,"402 - South Coeburn (CD 9)",645,189,2,836
"Wise County",-,"403 - St Paul (CD 9)",219,128,0,347
"Wise County",-,"Ab - Central Absentee Precinct (CD 9)",174,116,0,290
"Wise County",-,"Provisional Votes (CD 9)",0,0,0,0
"Wythe County",-,"101 - Royal Oak (CD 9)",244,47,0,291
"Wythe County",-,"102 - Rural Retreat (CD 9)",732,239,3,974
"Wythe County",-,"203 - West Wytheville (CD 9)",813,391,1,"1,205"
"Wythe County",-,"303 - East Wytheville (CD 9)",950,473,1,"1,424"
"Wythe County",-,"401 - Fort Chiswell (CD 9)",451,141,0,592
"Wythe County",-,"402 - Max Meadows (CD 9)",442,152,1,595
"Wythe County",-,"501 - Jackson Memorial (CD 9)",348,139,0,487
"Wythe County",-,"502 - Sheffey (CD 9)",625,210,3,838
"Wythe County",-,"601 - Huddle (CD 9)",209,63,1,273
"Wythe County",-,"602 - Zion (CD 9)",373,118,0,491
"Wythe County",-,"603 - Evergreen (CD 9)",263,71,0,334
"Wythe County",-,"Ab - Central Absentee Precinct (CD 9)",200,75,0,275
"Wythe County",-,"Provisional Votes (CD 9)",0,0,0,0
"York County",-,"101 - Queens Lake (CD 1)",705,489,2,"1,196"
"York County",-,"102 - Yorktown (CD 1)",542,237,2,781
"York County",-,"103 - Waller Mill (CD 1)",761,401,0,"1,162"
"York County",-,"104 - Magruder (CD 1)",604,670,3,"1,277"
"York County",-,"203 - Coventry (CD 1)","1,161",485,2,"1,648"
"York County",-,"204 - Kiln Creek (CD 1)",631,271,3,905
"York County",-,"301 - Seaford (CD 1)","1,161",298,1,"1,460"
"York County",-,"302 - Harris Grove (CD 1)","1,082",393,0,"1,475"
"York County",-,"303 - Edgehill (CD 1)",777,440,1,"1,218"
"York County",-,"401 - Harwoods Mill (CD 1)","1,462",448,2,"1,912"
"York County",-,"402 - Dare (CD 1)","1,629",509,3,"2,141"
"York County",-,"501 - Tabb (CD 1)",977,349,1,"1,327"
"York County",-,"502 - Bethel (CD 1)","1,321",589,3,"1,913"
"York County",-,"Ab - Central Absentee Precinct (CD 1)",601,257,0,858
"York County",-,"Provisional Votes (CD 1)",6,3,0,9
TOTALS,,,"1,163,651","818,950","2,502","1,985,103"
