legacy_id,locality,legacy_prec_id,legacy_precinct_name,current_prec_id,current_precinct_name,match_method,legacy_area_overlap
1707,STAFFORD COUNTY,204,204 - STEFANIGA,204,STEFANIGA,exact_key,1.0
1708,STAFFORD COUNTY,301,301 - GRIFFIS,301,STAFFORDBORO,exact_key,1.0
1709,STAFFORD COUNTY,302,302 - WIDEWATER,302,WIDEWATER,exact_key,1.0
1710,STAFFORD COUNTY,303,303 - HARBOUR,303,BARRETT HEIGHTS,exact_key,1.0
1711,STAFFORD COUNTY,304,304 - BARRETT,304,AQUIA EPISCOPAL,exact_key,1.0
1712,STAFFORD COUNTY,401,401 - AQUIA,401,COURTHOUSE,exact_key,1.0
1713,STAFFORD COUNTY,402,402 - COURTHOUSE,402,BROOKE,exact_key,1.0
1714,STAFFORD COUNTY,403,403 - BROOKE,403,HARBOUR,exact_key,1.0
1715,STAFFORD COUNTY,404,404 - GOVERNMENT ISLAND,404,GOVERNMENT ISLAND,exact_key,1.0
1716,STAFFORD COUNTY,501,501 - GRAFTON,501,GRAFTON,exact_key,1.0
1717,STAFFORD COUNTY,502,502 - FALMOUTH,502,FALMOUTH,exact_key,1.0
1718,STAFFORD COUNTY,503,503 - DREW,503,DREW,exact_key,1.0
1719,STAFFORD COUNTY,504,504 - GAYLE,504,GAYLE,exact_key,1.0
1720,STAFFORD COUNTY,601,601 - FERRY FARM,601,FERRY FARM,exact_key,1.0
1721,STAFFORD COUNTY,602,602 - CHATHAM,602,CHATHAM,exact_key,1.0
1722,STAFFORD COUNTY,603,603 - WHITE OAK,603,WHITE OAK,exact_key,1.0
1723,STAFFORD COUNTY,604,604 - ENGLAND RUN,604,ENGLAND RUN,exact_key,1.0
1724,STAFFORD COUNTY,701,701 - WOODLANDS,701,PARK RIDGE,exact_key,1.0
1725,STAFFORD COUNTY,702,702 - WHITSON,702,WHITSON,exact_key,1.0
1726,STAFFORD COUNTY,703,703 - HAMPTON,703,HAMPTON,exact_key,1.0
1727,SURRY COUNTY,101,101 - SURRY,101,SURRY,exact_key,1.0
1728,SURRY COUNTY,201,201 - BACONS CASTLE,201,BACONS CASTLE,exact_key,1.0
1729,SURRY COUNTY,301,301 - DENDRON,301,DENDRON,exact_key,1.0
1730,SURRY COUNTY,302,302 - WALLS BRIDGE,301,DENDRON,largest_overlap,0.999959
1731,SURRY COUNTY,401,401 - CARSLEY,401,CARSLEY,exact_key,1.0
1732,SURRY COUNTY,501,501 - CLAREMONT,501,CLAREMONT,exact_key,1.0
1733,SURRY COUNTY,502,502 - SPRING GROVE,502,SPRING GROVE,exact_key,1.0
1734,SUSSEX COUNTY,101,101 - WAVERLY,101,WAVERLY,exact_key,1.0
1735,SUSSEX COUNTY,201,201 - STONY CREEK,201,STONY CREEK,exact_key,1.0
1736,SUSSEX COUNTY,202,202 - LITTLE MILL,501,HENRY,largest_overlap,0.838255
1737,SUSSEX COUNTY,301,301 - COURTHOUSE,301,COURTHOUSE,exact_key,1.0
1738,SUSSEX COUNTY,302,302 - WAKEFIELD,302,NEWVILLE ONE,exact_key,1.0
1739,SUSSEX COUNTY,401,401 - MARS HILL,401,WAKEFIELD FIREHOUSE,exact_key,1.0
1740,SUSSEX COUNTY,402,402 - WEST WAKEFIELD,702,NEWVILLE TWO,largest_overlap,0.932002
1741,SUSSEX COUNTY,501,501 - HENRY,501,HENRY,exact_key,1.0
1742,SUSSEX COUNTY,502,502 - YALE,701,YALE,largest_overlap,0.946251
1743,SUSSEX COUNTY,601,601 - BLACKWATER,601,BLACKWATER,exact_key,1.0
1744,SUSSEX COUNTY,602,602 - NEWVILLE,602,WAKEFIELD,exact_key,1.0
1745,TAZEWELL COUNTY,101,101 - INDIAN VALLEY,101,INDIAN VALLEY PRECINCT,exact_key,1.0
1746,TAZEWELL COUNTY,102,102 - TIP TOP,102,TIP TOP PRECINCT,exact_key,1.0
1747,TAZEWELL COUNTY,103,103 - MUNDY TOWN,103,MUNDY TOWN PRECINCT,exact_key,1.0
1748,TAZEWELL COUNTY,104,104 - FALLS MILLS,104,FALLS MILLS PRECINCT,exact_key,1.0
1749,TAZEWELL COUNTY,106,106 - POCAHONTAS,106,POCAHONTAS PRECINCT,exact_key,1.0
1750,TAZEWELL COUNTY,107,107 - AMONATE,109,BISHOP PRECINCT,largest_overlap,0.58067
1751,TAZEWELL COUNTY,109,109 - BISHOP,109,BISHOP PRECINCT,exact_key,1.0
1752,TAZEWELL COUNTY,112,112 - BANDY,112,BANDY PRECINCT,exact_key,1.0
1753,TAZEWELL COUNTY,203,203 - BURKES GARDEN,203,BURKES GARDEN PRECINCT,exact_key,1.0
1754,TAZEWELL COUNTY,204,204 - CLEAR FORK,204,CLEAR FORK PRECINCT,exact_key,1.0
1755,TAZEWELL COUNTY,207,207 - FREESTONE,207,FREESTONE PRECINCT,exact_key,1.0
1756,TAZEWELL COUNTY,209,209 - JEFFERSONVILLE,209,JEFFERSONVILLE PRECINCT,exact_key,1.0
1757,TAZEWELL COUNTY,214,214 - THOMPSON VALLEY,214,THOMPSON VALLEY PRECINCT,exact_key,1.0
1758,TAZEWELL COUNTY,301,301 - CEDAR BLUFF,301,CEDAR BLUFF PRECINCT,exact_key,1.0
1759,TAZEWELL COUNTY,302,302 - BAPTIST VALLEY,302,BAPTIST VALLEY PRECINCT,exact_key,1.0
1760,TAZEWELL COUNTY,303,303 - PAINT LICK,303,PAINT LICK PRECINCT,exact_key,1.0
1761,TAZEWELL COUNTY,401,401 - RICHLANDS,401,RICHLANDS PRECINCT,exact_key,1.0
1762,TAZEWELL COUNTY,402,402 - JEWELL RIDGE,402,JEWELL RIDGE PRECINCT,exact_key,1.0
1763,TAZEWELL COUNTY,501,501 - SPRINGVILLE,501,SPRINGVILE PRECINCT,exact_key,1.0
1764,TAZEWELL COUNTY,502,502 - GRAHAM,502,GRAHAM PRECINCT,exact_key,1.0
1765,WARREN COUNTY,101,101 - FORK TOWN,101,101 - FORK TOWN,exact_key,1.0
1766,WARREN COUNTY,102,102 - OTTERBURN,102,102 - OTTERBURN,exact_key,1.0
1767,WARREN COUNTY,201,201 - HAPPY CREEK,201,201 - HAPPY CREEK,exact_key,1.0
1768,WARREN COUNTY,202,202 - LINDEN,202,202 - LINDEN,exact_key,1.0
1769,WARREN COUNTY,301,301 - NORTH RIVER,301,301 - NORTH RIVER,exact_key,1.0
1770,WARREN COUNTY,302,302 - RIVERTON,302,302 - RIVERTON,exact_key,1.0
1771,WARREN COUNTY,401,401 - EAST SHENANDOAH,401,401 - EAST SHENANDOAH,exact_key,1.0
1772,WARREN COUNTY,402,402 - TOWN - WEST SHENANDOAH,402,402 - TOWN - WEST SHENANDOAH,exact_key,1.0
1773,WARREN COUNTY,501,501 - SOUTH RIVER,501,501 - SOUTH RIVER,exact_key,1.0
1774,WARREN COUNTY,502,502 - BENTONVILLE,502,502 - BENTONVILLE,exact_key,1.0
1775,WARREN COUNTY,504,504 - BROWNTOWN,504,504 - BROWNTOWN,exact_key,1.0
1776,WASHINGTON COUNTY,101,101 - EAST ABINGDON,101,EAST ABINGDON,exact_key,1.0
1777,WASHINGTON COUNTY,102,102 - WEST ABINGDON,102,WEST ABINGDON,exact_key,1.0
1778,WASHINGTON COUNTY,201,201 - CLINCHBURG,201,CLINCHBURG,exact_key,1.0
1779,WASHINGTON COUNTY,202,202 - GREENDALE,202,GREENDALE,exact_key,1.0
1780,WASHINGTON COUNTY,203,203 - HAYTERS GAP,203,HAYTERS GAP,exact_key,1.0
1781,WASHINGTON COUNTY,204,204 - 204 WOODLAND HILLS,204,WOODLAND HILLS,exact_key,1.0
1782,WASHINGTON COUNTY,301,301 - WATAUGA,301,WATAUGA,exact_key,1.0
1783,WASHINGTON COUNTY,302,302 - SOUTH ABINGDON,302,SOUTH ABINGDON,exact_key,1.0
1784,WASHINGTON COUNTY,401,401 - GLADE SPRING,401,GLADE SPRING,exact_key,1.0
1785,WASHINGTON COUNTY,402,402 - MEADOWVIEW,402,MEADOWVIEW,exact_key,1.0
1786,WASHINGTON COUNTY,501,501 - RHEA VALLEY,501,RHEA VALLEY,exact_key,1.0
1787,WASHINGTON COUNTY,502,502 - DAMASCUS,502,DAMASCUS,exact_key,1.0
1788,WASHINGTON COUNTY,504,504 - GREEN COVE,504,GREEN COVE,exact_key,1.0
1789,WASHINGTON COUNTY,601,601 - BURSON PLACE,601,BURSON PLACE,exact_key,1.0
1790,WASHINGTON COUNTY,602,602 - MENDOTA,602,MENDOTA,exact_key,1.0
1791,WASHINGTON COUNTY,603,603 - VALLEY INSTITUTE,603,VALLEY INSTITUTE,exact_key,1.0
1792,WASHINGTON COUNTY,701,701 - HIGH POINT,701,HIGH POINT,exact_key,1.0
1793,WASHINGTON COUNTY,7021,7021 - VTD 007021,702,WALLACE,largest_overlap,0.997151
1794,WASHINGTON COUNTY,7022,7022 - VTD 007022,702,WALLACE,largest_overlap,0.587217
1795,WASHINGTON COUNTY,703,703 - JOHN BATTLE,703,JOHN BATTLE,exact_key,1.0
1796,WESTMORELAND COUNTY,101,101 - PRECINCT 1-1,101,PRECINCT 1-1,exact_key,1.0
1797,WESTMORELAND COUNTY,102,102 - PRECINCT 1-2,102,PRECINCT 1-2,exact_key,1.0
1798,WESTMORELAND COUNTY,201,201 - PRECINCT 2-1,201,PRECINCT 2-1,exact_key,1.0
1799,WESTMORELAND COUNTY,202,202 - PRECINCT 2-2,202,PRECINCT 2-2,exact_key,1.0
1800,WESTMORELAND COUNTY,301,301 - PRECINCT 3-1,301,PRECINCT 3-1,exact_key,1.0
1801,WESTMORELAND COUNTY,302,302 - PRECINCT 3-2,302,PRECINCT 3-2,exact_key,1.0
1802,WESTMORELAND COUNTY,401,401 - PRECINCT 4-1,401,PRECINCT 4-1,exact_key,1.0
1803,WESTMORELAND COUNTY,501,501 - PRECINCT 5-1,501,PRECINCT 5-1,exact_key,1.0
1804,WISE COUNTY,101,101 - APPALACHIA,101,APPALACHIA,exact_key,1.0
1805,WISE COUNTY,102,102 - DORCHESTER,102,DORCHESTER,exact_key,1.0
1806,WISE COUNTY,103,103 - GUEST RIVER VOTING PLACE,103,GUEST RIVER,exact_key,1.0
1807,WISE COUNTY,104,104 - WEST POUND,104,WEST POUND,exact_key,1.0
1808,WISE COUNTY,201,201 - NORTH COEBURN,201,NORTH COEBURN,exact_key,1.0
1809,WISE COUNTY,202,202 - WISE,202,WISE,exact_key,1.0
1810,WISE COUNTY,203,203 - EAST POUND,203,EAST POUND,exact_key,1.0
1811,WISE COUNTY,301,301 - BIG STONE GAP,301,BIG STONE GAP,exact_key,1.0
1812,WISE COUNTY,302,302 - EAST STONE GAP,302,EAST STONE GAP,exact_key,1.0
1813,WISE COUNTY,401,401 - CLINCH VALLEY,401,CLINCH VALLEY,exact_key,1.0
1814,WISE COUNTY,402,402 - SOUTH COEBURN,402,SOUTH COEBURN,exact_key,1.0
1815,WISE COUNTY,403,403 - ST PAUL,403,ST. PAUL,exact_key,1.0
1816,WYTHE COUNTY,101,101 - ROYAL OAK,101,ROYAL OAK,exact_key,1.0
1817,WYTHE COUNTY,102,102 - RURAL RETREAT,102,RURAL RETREAT,exact_key,1.0
1818,WYTHE COUNTY,203,203 - WEST WYTHEVILLE,203,WEST WYTHEVILLE,exact_key,1.0
1819,WYTHE COUNTY,303,303 - EAST WYTHEVILLE,303,EAST WYTHEVILLE,exact_key,1.0
1820,WYTHE COUNTY,401,401 - FORT CHISWELL,401,FORT CHISWELL,exact_key,1.0
1821,WYTHE COUNTY,402,402 - MAX MEADOWS,402,MAX MEADOWS,exact_key,1.0
1822,WYTHE COUNTY,501,501 - JACKSON MEMORIAL,501,JACKSON MEMORIAL,exact_key,1.0
1823,WYTHE COUNTY,502,502 - SHEFFEY,502,SHEFFEY,exact_key,1.0
1824,WYTHE COUNTY,601,601 - HUDDLE,601,HUDDLE,exact_key,1.0
1825,WYTHE COUNTY,602,602 - ZION,602,ZION,exact_key,1.0
1826,WYTHE COUNTY,603,603 - 603 EVERGREEN,603,EVERGREEN,exact_key,1.0
1827,YORK COUNTY,101,101 - QUEENS LAKE,101,QUEENS LAKE,exact_key,1.0
1828,YORK COUNTY,102,102 - WALLER MILL,102,WALLER MILL,exact_key,1.0
1829,YORK COUNTY,103,103 - MAGRUDER,103,MAGRUDER,exact_key,1.0
1830,YORK COUNTY,201,201 - COVENTRY,201,COVENTRY,exact_key,1.0
1831,YORK COUNTY,202,202 - KILN CREEK,202,KILN CREEK,exact_key,1.0
1832,YORK COUNTY,301,301 - SEAFORD,301,SEAFORD,exact_key,1.0
1833,YORK COUNTY,302,302 - YORKTOWN,302,YORKTOWN,exact_key,1.0
1834,YORK COUNTY,303,303 - EDGEHILL,303,EDGEHILL,exact_key,1.0
1835,YORK COUNTY,401,401 - HARWOODS MILL,401,HARWOODS MILL,exact_key,1.0
1836,YORK COUNTY,402,402 - DARE,402,DARE,exact_key,1.0
1837,YORK COUNTY,403,403 - GRAFTON,403,GRAFTON,exact_key,1.0
1838,YORK COUNTY,501,501 - TABB,501,TABB,exact_key,1.0
1839,YORK COUNTY,502,502 - BETHEL,502,BETHEL,exact_key,1.0
1840,ALEXANDRIA CITY,101,101 - LADREY SENIOR BUILDING,101,OLD TOWN NORTH PRECINCT,exact_key,1.0
1841,ALEXANDRIA CITY,102,102 - CITY HALL,102,CITY HALL PRECINCT,exact_key,1.0
1842,ALEXANDRIA CITY,103,103 - LYLES CROUCH SCHOOL,103,LYLES CROUCH SCHOOL PRECINCT,exact_key,1.0
1843,ALEXANDRIA CITY,104,104 - DURANT CENTER,104,DURANT CENTER PRECINCT,exact_key,1.0
1844,ALEXANDRIA CITY,105,105 - LEE CENTER,105,LEE CENTER PRECINCT,exact_key,1.0
1845,ALEXANDRIA CITY,106,106 - CORA KELLY,106,CORA KELLY CENTER PRECINCT,exact_key,1.0
1846,ALEXANDRIA CITY,107,107 - MT VERNON RECREATION CENTER,107,MOUNT VERNON RECREATION CENTER PRECINCT,exact_key,1.0
