County/City,Ward,Pct,"Winsome Earle Sears","Hala Sophia Ayala","All Others","Total Votes Cast"
"Norfolk City",-,"208 - Larchmont Library (CD 3)",374,401,0,775
"Norfolk City",-,"210 - Maury (CD 3)",282,666,3,951
"Norfolk City",-,"211 - Chrysler Museum (CD 3)",465,721,4,"1,190"
"Norfolk City",-,"212 - Park Place (CD 3)",65,517,2,584
"Norfolk City",-,"213 - Taylor Elementary School (CD 3)",304,893,2,"1,199"
"Norfolk City",-,"214 - Stuart (CD 3)",325,803,4,"1,132"
"Norfolk City",-,"215 - Suburban Park (CD 2)",438,460,2,900
"Norfolk City",-,"217 - Wesley (CD 2)",293,414,2,709
"Norfolk City",-,"218 - Willard (CD 3)",653,706,1,"1,360"
"Norfolk City",-,"301 - Ballentine (CD 3)",148,555,2,705
"Norfolk City",-,"302 - Tanners Creek (CD 3)",124,361,2,487
"Norfolk City",-,"303 - Broad Creek (CD 3)",75,707,1,783
"Norfolk City",-,"304 - Coleman Place School (CD 3)",117,343,0,460
"Norfolk City",-,"305 - Lafayette-winona (CD 3)",153,485,1,639
"Norfolk City",-,"306 - Lindenwood (CD 3)",78,447,1,526
"Norfolk City",-,"309 - Norview (CD 3)",336,835,3,"1,174"
"Norfolk City",-,"310 - Rosemont (CD 3)",98,987,0,"1,085"
"Norfolk City",-,"311 - Sherwood (CD 3)",540,807,3,"1,350"
"Norfolk City",-,"313 - Union Chapel (CD 3)",27,329,0,356
"Norfolk City",-,"402 - Berkley (CD 3)",30,560,2,592
"Norfolk City",-,"404 - Campostella (CD 3)",45,546,1,592
"Norfolk City",-,"405 - Chesterfield (CD 3)",57,560,1,618
"Norfolk City",-,"406 - Barron Black (CD 2)",333,350,0,683
"Norfolk City",-,"408 - Easton (CD 3)",482,423,0,905
"Norfolk City",-,"409 - Fairlawn (CD 3)",336,341,1,678
"Norfolk City",-,"411 - Ruffner Academy (CD 3)",22,274,0,296
"Norfolk City",-,"412 - Ingleside (CD 3)",141,601,1,743
"Norfolk City",-,"413 - Poplar Halls (CD 3)",219,728,1,948
"Norfolk City",-,"414 - Young Park (CD 3)",51,458,1,510
"Norfolk City",-,"415 - Lake Taylor High School (CD 3)",306,376,0,682
"Norfolk City",-,"501 - Bayview (CD 2)",610,460,0,"1,070"
"Norfolk City",-,"503 - East Ocean View (CD 2)",635,512,3,"1,150"
"Norfolk City",-,"504 - Larrymore (CD 2)",435,480,2,917
"Norfolk City",-,"505 - Little Creek (CD 2)",440,312,2,754
"Norfolk City",-,"506 - Ocean View Center (CD 2)",446,570,1,"1,017"
"Norfolk City",-,"507 - Pretlow (CD 2)",437,431,2,870
"Norfolk City",-,"509 - Tarrallton (CD 2)",730,390,0,"1,120"
"Norfolk City",-,"510 - Third Presbyterian (CD 2)",780,464,3,"1,247"
"Norfolk City",-,"511 - Crossroads (CD 2)",546,492,0,"1,038"
"Norfolk City",-,"512 - Azalea Gardens (CD 2)",351,311,0,662
"Norfolk City",-,"##ab - Central Absentee Precinct (CD 2)",451,"1,698",1,"2,150"
"Norfolk City",-,"##ab - Central Absentee Precinct (CD 3)",643,"4,411",8,"5,062"
"Norfolk City",-,"##ev - Central Absentee Precinct (CD 2)","1,695","2,547",5,"4,247"
"Norfolk City",-,"##ev - Central Absentee Precinct (CD 3)","1,673","6,467",12,"8,152"
"Norfolk City",-,"##pe - Central Absentee Precinct (CD 2)",24,91,0,115
"Norfolk City",-,"##pe - Central Absentee Precinct (CD 3)",33,166,1,200
"Norfolk City",-,"Provisional (CD 2)",13,30,0,43
"Norfolk City",-,"Provisional (CD 3)",19,122,0,141
"Northampton County",-,"101 - Precinct 1-1",521,297,0,818
"Northampton County",-,"201 - Precinct 2-1",235,258,0,493
"Northampton County",-,"301 - Precinct 3-1",197,284,0,481
"Northampton County",-,"401 - Precinct 4-1",366,192,0,558
"Northampton County",-,"501 - Precinct 5-1",419,225,0,644
"Northampton County",-,"##ab - Central Absentee Precinct",143,365,0,508
"Northampton County",-,"##ev - Central Absentee Precinct",785,920,2,"1,707"
"Northampton County",-,"##pe - Central Absentee Precinct",5,7,0,12
"Northampton County",-,Provisional,0,4,0,4
"Northumberland County",-,"101 - 1a",447,161,1,609
"Northumberland County",-,"201 - 2a",552,177,1,730
"Northumberland County",-,"301 - 3a",190,270,1,461
"Northumberland County",-,"401 - 4a",766,263,0,"1,029"
"Northumberland County",-,"501 - 5a",762,212,1,975
"Northumberland County",-,"##ab - Central Absentee Precinct",113,262,0,375
"Northumberland County",-,"##ev - Central Absentee Precinct","1,300",988,2,"2,290"
"Northumberland County",-,"##pe - Central Absentee Precinct",3,0,0,3
"Northumberland County",-,Provisional,3,7,0,10
"Norton City",-,"1 - East Ward",511,142,3,656
"Norton City",-,"##ab - Central Absentee Precinct",18,53,0,71
"Norton City",-,"##ev - Central Absentee Precinct",330,130,1,461
"Norton City",-,"##pe - Central Absentee Precinct",0,0,0,0
"Norton City",-,Provisional,1,0,0,1
"Nottoway County",-,"101 - Precinct 1-1",322,106,1,429
"Nottoway County",-,"102 - Precinct 1-2",241,85,0,326
"Nottoway County",-,"201 - Precinct 2-1",374,144,1,519
"Nottoway County",-,"202 - Precinct 2-2",199,51,0,250
"Nottoway County",-,"301 - Precinct 3-1",168,152,1,321
"Nottoway County",-,"302 - Precinct 3-2",191,58,0,249
"Nottoway County",-,"401 - Precinct 4-1",94,179,0,273
"Nottoway County",-,"402 - Precinct 4-2",374,87,0,461
"Nottoway County",-,"501 - Precinct 5-1",427,210,0,637
"Nottoway County",-,"##ab - Central Absentee Precinct",105,156,0,261
"Nottoway County",-,"##ev - Central Absentee Precinct",994,662,3,"1,659"
"Nottoway County",-,"##pe - Central Absentee Precinct",1,6,0,7
"Nottoway County",-,Provisional,0,0,0,0
"Orange County",-,"101 - One West",873,351,2,"1,226"
"Orange County",-,"102 - One East",763,356,0,"1,119"
"Orange County",-,"201 - Two West",946,191,2,"1,139"
"Orange County",-,"202 - Two East",915,200,1,"1,116"
"Orange County",-,"301 - Three West",707,364,1,"1,072"
"Orange County",-,"302 - Three East",349,96,0,445
"Orange County",-,"401 - Four West","1,106",211,0,"1,317"
"Orange County",-,"402 - Four East",899,444,1,"1,344"
"Orange County",-,"501 - Five South",937,497,1,"1,435"
"Orange County",-,"502 - Five North","1,036",562,5,"1,603"
"Orange County",-,"##ab - Central Absentee Precinct",354,739,0,"1,093"
"Orange County",-,"##ev - Central Absentee Precinct","1,725","1,335",5,"3,065"
"Orange County",-,"##pe - Central Absentee Precinct",11,40,0,51
"Orange County",-,Provisional,9,12,0,21
"Page County",-,"101 - West Luray",947,206,2,"1,155"
"Page County",-,"201 - East Luray","1,080",244,0,"1,324"
"Page County",-,"301 - Marksville","1,451",179,3,"1,633"
"Page County",-,"401 - Newport","1,113",121,0,"1,234"
"Page County",-,"501 - Shenandoah","1,427",173,3,"1,603"
"Page County",-,"##ab - Central Absentee Precinct",226,322,0,548
"Page County",-,"##ev - Central Absentee Precinct","1,227",795,3,"2,025"
"Page County",-,"##pe - Central Absentee Precinct",2,3,0,5
"Page County",-,Provisional,7,2,0,9
"Patrick County",-,"101 - Ararat",320,60,0,380
"Patrick County",-,"102 - Claudville",316,45,0,361
"Patrick County",-,"103 - Willis Gap",362,48,0,410
"Patrick County",-,"201 - Dry Pond",198,24,0,222
"Patrick County",-,"202 - Patrick Springs",454,74,1,529
"Patrick County",-,"203 - Russell Creek",364,69,0,433
"Patrick County",-,"301 - Critz/stella",516,107,0,623
"Patrick County",-,"302 - Liberty",381,44,0,425
"Patrick County",-,"401 - Meadows Of Dan",412,112,1,525
"Patrick County",-,"402 - Stuart Fairgrounds",360,65,0,425
"Patrick County",-,"501 - Stuart Community",188,31,0,219
"Patrick County",-,"502 - Elamsville",341,64,1,406
"Patrick County",-,"503 - Woolwine",461,55,0,516
"Patrick County",-,"##ab - Central Absentee Precinct",182,208,1,391
"Patrick County",-,"##ev - Central Absentee Precinct","1,031",279,0,"1,310"
"Patrick County",-,"##pe - Central Absentee Precinct",3,6,0,9
"Patrick County",-,Provisional,0,2,0,2
"Petersburg City",-,"101 - First Ward First Precinct",91,417,2,510
"Petersburg City",-,"201 - Second Ward First Precinct",105,832,1,938
"Petersburg City",-,"301 - Third Ward First Precinct",242,745,5,992
"Petersburg City",-,"401 - Fourth Ward First Precinct",144,473,0,617
"Petersburg City",-,"501 - Fifth Ward First Precinct",58,485,1,544
"Petersburg City",-,"601 - Sixth Ward First Precinct",39,414,2,455
"Petersburg City",-,"701 - Seventh Ward First Precinct",80,642,3,725
"Petersburg City",-,"##ab - Central Absentee Precinct",102,"1,253",3,"1,358"
"Petersburg City",-,"##ev - Central Absentee Precinct",404,"2,271",3,"2,678"
"Petersburg City",-,"##pe - Central Absentee Precinct",2,44,0,46
"Petersburg City",-,Provisional,5,16,0,21
"Pittsylvania County",-,"103 - Twin Springs","1,493",215,0,"1,708"
"Pittsylvania County",-,"105 - Chatham",334,90,0,424
"Pittsylvania County",-,"106 - Tunstall",595,111,1,707
"Pittsylvania County",-,"108 - West Blairs",334,91,0,425
"Pittsylvania County",-,"201 - Callands",578,107,0,685
"Pittsylvania County",-,"202- Bearskin",134,49,0,183
"Pittsylvania County",-,"204 - Sandy Level",382,86,0,468
"Pittsylvania County",-,"206 - Climax",390,71,0,461
"Pittsylvania County",-,"207 - Gretna",898,207,2,"1,107"
"Pittsylvania County",-,"301 - Central",191,209,0,400
"Pittsylvania County",-,"305 - Riceville",255,216,0,471
"Pittsylvania County",-,"307 - East Blairs",182,368,0,550
"Pittsylvania County",-,"308 - Mt Airy",155,139,0,294
"Pittsylvania County",-,"309 - East Gretna",204,128,1,333
"Pittsylvania County",-,"402 - Keeling",607,79,0,686
"Pittsylvania County",-,"404 - Kentuck","1,054",201,1,"1,256"
"Pittsylvania County",-,"405 - Ringgold","1,074",266,0,"1,340"
"Pittsylvania County",-,"501 - Hurt",770,254,0,"1,024"
"Pittsylvania County",-,"502 - Motley Sycamore",910,239,3,"1,152"
"Pittsylvania County",-,"503 - Renan",498,120,0,618
"Pittsylvania County",-,"603 - Stony Mill",688,150,0,838
"Pittsylvania County",-,"604 - Swansonville",503,163,1,667
"Pittsylvania County",-,"605 - Whitmell",546,117,1,664
"Pittsylvania County",-,"606 - Brosville",419,263,0,682
"Pittsylvania County",-,"607 - Dry Fork",269,55,0,324
"Pittsylvania County",-,"702 - Bachelors Hall",873,118,0,991
"Pittsylvania County",-,"703 - Ferry Road",164,46,0,210
"Pittsylvania County",-,"704 - Mt Hermon",957,274,1,"1,232"
"Pittsylvania County",-,"705 - Mt Cross",603,105,0,708
"Pittsylvania County",-,"##ab - Central Absentee Precinct",537,845,2,"1,384"
"Pittsylvania County",-,"##ev - Central Absentee Precinct","2,757","1,012",2,"3,771"
"Pittsylvania County",-,"##pe - Central Absentee Precinct",28,29,0,57
"Pittsylvania County",-,Provisional,14,5,0,19
"Poquoson City",-,"1 - Central",968,181,3,"1,152"
"Poquoson City",-,"2 - Eastern","1,126",216,5,"1,347"
"Poquoson City",-,"3 - Western","1,107",215,0,"1,322"
"Poquoson City",-,"##ab - Central Absentee Precinct",85,133,0,218
"Poquoson City",-,"##ev - Central Absentee Precinct","1,611",603,2,"2,216"
"Poquoson City",-,"##pe - Central Absentee Precinct",0,7,0,7
"Poquoson City",-,Provisional,1,1,0,2
"Portsmouth City",-,"1 - Emanuel A. M. E. Church",242,510,0,752
"Portsmouth City",-,"5 - Hampton Roads Community Health Center",35,352,0,387
"Portsmouth City",-,"7- Park View Elementary School",148,371,0,519
"Portsmouth City",-,"9 - Third Baptist Church",137,494,2,633
"Portsmouth City",-,"10 - Port Norfolk Recreation Center",195,229,0,424
"Portsmouth City",-,"11 - Joseph E. Parker Recreation Center",23,383,1,407
"Portsmouth City",-,"13 - St. Mark Missionary Baptist Church",24,188,0,212
"Portsmouth City",-,"14 - Brighton Elementary School",38,450,0,488
"Portsmouth City",-,"16 - Cradock Middle School",199,343,2,544
"Portsmouth City",-,"17 - Victory Life Fellowship",271,395,0,666
"Portsmouth City",-,"19 - Victory Elementary School",213,197,0,410
"Portsmouth City",-,"20 - Noble Street Baptist Church",182,455,1,638
"Portsmouth City",-,"21 - John F. Kennedy Community Center",20,331,0,351
"Portsmouth City",-,"22 - St. Mark Deliverance Center",330,304,1,635
"Portsmouth City",-,"23 - Westhaven Baptist Church",489,228,0,717
"Portsmouth City",-,"24 - The Senior Station",231,292,1,524
"Portsmouth City",-,"25 - Waterview Elementary School",425,409,0,834
"Portsmouth City",-,"26 - William E. Waters Middle School",45,579,1,625
"Portsmouth City",-,"27 - Cavalier Manor Recreation Center",46,527,1,574
"Portsmouth City",-,"28 - Lakeview Elementary School",57,793,2,852
"Portsmouth City",-,"29 - Manor High School",414,155,1,570
"Portsmouth City",-,"30 - The Rescue Church",530,189,0,719
"Portsmouth City",-,"31 - West Park Church Of Christ",463,487,3,953
"Portsmouth City",-,"32 - Hodges Manor Elementary School",438,245,0,683
"Portsmouth City",-,"33- Pinecrest Baptist Church",506,166,1,673
"Portsmouth City",-,"34- Churchland Branch Library",509,297,1,807
"Portsmouth City",-,"35 - Churchland Elementary School",577,372,0,949
"Portsmouth City",-,"36 - Churchland High School",771,683,3,"1,457"
"Portsmouth City",-,"37 - Churchland Middle School",444,655,3,"1,102"
"Portsmouth City",-,"38 - Grove Baptist Church",193,744,0,937
"Portsmouth City",-,"39 - Churchland Primary And Intermediate School",386,819,2,"1,207"
"Portsmouth City",-,"##ab - Central Absentee Precinct",487,"2,883",1,"3,371"
"Portsmouth City",-,"##ev - Central Absentee Precinct","1,067","3,716",4,"4,787"
"Portsmouth City",-,"##pe - Central Absentee Precinct",27,92,0,119
"Portsmouth City",-,Provisional,15,68,0,83
"Powhatan County",-,"101 - Subletts",868,224,1,"1,093"
"Powhatan County",-,"102 - Manakin",672,212,1,885
"Powhatan County",-,"103 - Flat Rock",566,126,1,693
"Powhatan County",-,"201 - Powhatan Station",841,132,1,974
"Powhatan County",-,"202 - Graceland","1,074",232,0,"1,306"
"Powhatan County",-,"301 - Bethesda",696,175,0,871
"Powhatan County",-,"302 - Lee's Landing",773,204,1,978
"Powhatan County",-,"401 - Powhatan Courthouse","1,108",174,2,"1,284"
"Powhatan County",-,"402 - Mt Zion",511,94,0,605
"Powhatan County",-,"501 - Smith Cross Roads",617,217,1,835
"Powhatan County",-,"502 - Pineville",423,181,2,606
"Powhatan County",-,"503 - Tobaccoville",444,71,0,515
"Powhatan County",-,"##ab - Central Absentee Precinct",288,438,2,728
"Powhatan County",-,"##ev - Central Absentee Precinct","3,639","1,288",3,"4,930"
"Powhatan County",-,"##pe - Central Absentee Precinct",7,6,0,13
"Powhatan County",-,Provisional,2,5,0,7
"Prince Edward County",-,"101 - Farmville",305,270,2,577
"Prince Edward County",-,"201 - Lockett",526,278,2,806
"Prince Edward County",-,"301 - Leigh",312,201,0,513
"Prince Edward County",-,"302 - Mt Pleasant",164,141,2,307
"Prince Edward County",-,"401 - Hampden",367,225,0,592
"Prince Edward County",-,"501 - Darlington Hts",336,136,0,472
"Prince Edward County",-,"502 - Buffalo Hts",158,70,0,228
"Prince Edward County",-,"601 - Prospect",452,330,1,783
"Prince Edward County",-,"701 - West End",260,236,0,496
"Prince Edward County",-,"801 - Center",78,152,0,230
"Prince Edward County",-,"##ab - Central Absentee Precinct",165,450,1,616
"Prince Edward County",-,"##ev - Central Absentee Precinct",732,704,1,"1,437"
"Prince Edward County",-,"##pe - Central Absentee Precinct",5,7,0,12
"Prince Edward County",-,Provisional,1,9,0,10
"Prince George County",-,"101 - Richard Bland (CD 4)",433,173,0,606
"Prince George County",-,"102 - Templeton (CD 4)","1,369",292,0,"1,661"
"Prince George County",-,"103 - Union Branch (CD 4)",665,329,1,995
"Prince George County",-,"104 - Rives (CD 4)",322,266,0,588
"Prince George County",-,"105 - Harrison (CD 4)",359,49,1,409
"Prince George County",-,"201 - Bland (CD 4)",771,301,1,"1,073"
"Prince George County",-,"202 - Black Water (CD 4)",705,263,1,969
"Prince George County",-,"203 - Brandon (CD 4)",352,106,0,458
"Prince George County",-,"204 - Courts Bldg (CD 4)",544,449,0,993
"Prince George County",-,"205 - Jefferson Park (CD 4)",269,396,0,665
"Prince George County",-,"##ab - Central Absentee Precinct (CD 4)",225,474,1,700
"Prince George County",-,"##ev - Central Absentee Precinct (CD 4)","2,508","1,496",2,"4,006"
"Prince George County",-,"##pe - Central Absentee Precinct (CD 4)",22,19,1,42
"Prince George County",-,"Provisional (CD 4)",0,0,0,0
"Prince William County",-,"101 - Brentsville (CD 1)","1,004",301,2,"1,307"
"Prince William County",-,"102 - Cedar Point (CD 1)",890,790,2,"1,682"
"Prince William County",-,"103 - Glenkirk (CD 1)",663,549,4,"1,216"
"Prince William County",-,"104 - Nokesville (CD 1)",968,473,0,"1,441"
"Prince William County",-,"105 - Limestone (CD 1)",885,749,0,"1,634"
"Prince William County",-,"106 - Westgate (CD 1)",236,361,1,598
"Prince William County",-,"107 - Marsteller (CD 1)",820,812,0,"1,632"
"Prince William County",-,"108 - Victory (CD 1)",853,958,2,"1,813"
"Prince William County",-,"109 - Chris Yung (CD 1)",701,691,4,"1,396"
"Prince William County",-,"110 - Buckland Mills (CD 1)",188,131,0,319
"Prince William County",-,"110 - Buckland Mills (CD 10)",323,307,2,632
"Prince William County",-,"111 - Bristow Run (CD 1)",380,327,0,707
"Prince William County",-,"112 - Burke-nickens (CD 1)",57,63,0,120
"Prince William County",-,"112 - Burke-nickens (CD 10)",707,626,0,"1,333"
"Prince William County",-,"114 - Piney Branch (CD 1)",625,489,1,"1,115"
"Prince William County",-,"201 - Saunders (CD 11)",369,576,0,945
"Prince William County",-,"202 - Marshall (CD 1)",744,527,2,"1,273"
"Prince William County",-,"203 - Bennett (CD 1)",677,523,1,"1,201"
"Prince William County",-,"204 - Ellis (CD 1)",444,401,2,847
"Prince William County",-,"205 - Buckhall (CD 10)",717,602,0,"1,319"
"Prince William County",-,"206 - Coles (CD 1)",651,378,0,"1,029"
"Prince William County",-,"207 - Spriggs (CD 1)",621,737,4,"1,362"
"Prince William County",-,"208 - Hylton (CD 1)",632,358,2,992
"Prince William County",-,"209 - Independent Hill (CD 1)",642,279,2,923
"Prince William County",-,"210 - Penn (CD 1)",633,396,3,"1,032"
"Prince William County",-,"210 - Penn (CD 11)",38,65,0,103
"Prince William County",-,"211 - Signal Hill (CD 10)",621,553,0,"1,174"
"Prince William County",-,"212 - Yorkshire (CD 10)",550,680,2,"1,232"
"Prince William County",-,"213 - Saratoga (CD 1)",248,416,3,667
"Prince William County",-,"214 - Lucasville (CD 1)",535,277,1,813
"Prince William County",-,"215 - Rosa Parks (CD 11)",362,599,0,961
"Prince William County",-,"301 - Dumfries (CD 11)",211,395,0,606
"Prince William County",-,"302 - Potomac (CD 11)",172,626,1,799
"Prince William County",-,"303 - Graham Park (CD 11)",170,357,0,527
"Prince William County",-,"304 - Quantico (CD 1)",81,54,0,135
"Prince William County",-,"305 - Pattie (CD 1)",524,547,0,"1,071"
"Prince William County",-,"306 - Washington-reid (CD 1)",452,534,0,986
"Prince William County",-,"307 - Henderson (CD 1)",502,508,1,"1,011"
"Prince William County",-,"308 - Montclair (CD 1)",374,378,1,753
"Prince William County",-,"309 - Ashland (CD 1)",468,483,0,951
"Prince William County",-,"310 - Forest Park (CD 1)",318,523,1,842
"Prince William County",-,"311 - Swans Creek (CD 11)",561,"1,357",2,"1,920"
"Prince William County",-,"312 - Triangle (CD 1)",56,147,0,203
"Prince William County",-,"312 - Triangle (CD 11)",307,485,0,792
"Prince William County",-,"313 - Cardinal (CD 1)",320,541,1,862
"Prince William County",-,"314 - Cabin Branch (CD 1)",381,467,1,849
"Prince William County",-,"315 - Williams (CD 11)",93,382,1,476
"Prince William County",-,"401 - Evergreen (CD 10)",811,364,1,"1,176"
"Prince William County",-,"402 - Battlefield (CD 10)",788,344,1,"1,133"
"Prince William County",-,"403 - Bull Run (CD 10)",495,421,0,916
"Prince William County",-,"404 - Ben Lomond (CD 1)",314,476,1,791
"Prince William County",-,"405 - Unity Braxton (CD 1)",418,605,2,"1,025"
"Prince William County",-,"406 - Alvey (CD 10)",219,115,0,334
"Prince William County",-,"407 - Heritage Hunt (CD 10)",697,386,3,"1,086"
