County/City,Ward,Pct,"Mark R. Warner","James Jim S. Gilmore, III","Glenda Gail Parker","William B. Redpath","All Others","Total Votes Cast"
,,,Democratic,Republican,Independent,Libertarian
"Spotsylvania County",-,"101 - Partlow (CD 7)",791,562,13,16,0,"1,382"
"Spotsylvania County",-,"102 - Blaydes Corner (CD 7)",858,544,10,9,1,"1,422"
"Spotsylvania County",-,"103 - Travelers Rest (CD 1)",960,645,9,12,1,"1,627"
"Spotsylvania County",-,"104 - Massaponax (CD 1)","1,107",714,10,6,3,"1,840"
"Spotsylvania County",-,"201 - Elys Ford (CD 1)",647,669,8,4,2,"1,330"
"Spotsylvania County",-,"202 - Wilderness (CD 1)",282,213,2,5,0,502
"Spotsylvania County",-,"202 - Wilderness (CD 7)",441,313,7,4,0,765
"Spotsylvania County",-,"203 - Ni River (CD 1)","1,247","1,026",10,10,1,"2,294"
"Spotsylvania County",-,"204 - Chancellor (CD 1)","1,262",747,10,13,0,"2,032"
"Spotsylvania County",-,"301 - Plank Road (CD 1)","1,179",837,9,11,2,"2,038"
"Spotsylvania County",-,"302 - Hazel Run (CD 1)","1,317",770,7,9,3,"2,106"
"Spotsylvania County",-,"303 - Grange Hall (CD 1)",819,762,5,11,2,"1,599"
"Spotsylvania County",-,"401 - Summit (CD 1)","2,209","1,318",21,17,1,"3,566"
"Spotsylvania County",-,"402 - Frazers Gate (CD 1)","1,150",869,18,8,1,"2,046"
"Spotsylvania County",-,"403 - Lee Hill (CD 1)","1,470",870,18,8,1,"2,367"
"Spotsylvania County",-,"501 - Belmont (CD 7)",646,544,3,9,1,"1,203"
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",847,732,7,5,1,"1,592"
"Spotsylvania County",-,"503 - Todds Tavern (CD 7)",452,380,3,2,0,837
"Spotsylvania County",-,"504 - Courthouse (CD 7)",814,514,4,7,1,"1,340"
"Spotsylvania County",-,"505 - Brock (CD 1)",823,797,6,5,2,"1,633"
"Spotsylvania County",-,"505 - Brock (CD 7)",8,16,0,0,0,24
"Spotsylvania County",-,"601 - Salem (CD 1)",892,519,9,11,2,"1,433"
"Spotsylvania County",-,"602 - Smith Station (CD 1)","2,387","1,464",24,16,1,"3,892"
"Spotsylvania County",-,"603 - Piedmont (CD 1)","1,125",664,16,10,4,"1,819"
"Spotsylvania County",-,"701 - Battlefield (CD 1)","1,075",624,5,6,1,"1,711"
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",969,813,5,11,0,"1,798"
"Spotsylvania County",-,"703 - Fairview (CD 1)","2,023","1,039",16,16,0,"3,094"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)","3,372","1,747",31,23,8,"5,181"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)",482,312,7,8,1,810
"Spotsylvania County",-,"Provisional Votes (CD 1)",6,1,0,0,0,7
"Spotsylvania County",-,"Provisional Votes (CD 7)",0,0,0,0,0,0
"Stafford County",-,"101 - Hartwood (CD 1)","1,318","1,329",14,9,0,"2,670"
"Stafford County",-,"102 - Rocky Run (CD 1)","1,386","1,032",11,10,1,"2,440"
"Stafford County",-,"103 - Simpson (CD 1)",684,578,8,3,0,"1,273"
"Stafford County",-,"104 - Ramoth (CD 1)","1,036",747,8,4,2,"1,797"
"Stafford County",-,"201 - Rock Hill (CD 1)","1,066",750,11,4,2,"1,833"
"Stafford County",-,"202 - Roseville (CD 1)","1,438",921,24,13,3,"2,399"
"Stafford County",-,"203 - Ruby (CD 1)",799,791,9,15,3,"1,617"
"Stafford County",-,"204 - Stefaniga (CD 1)","1,070",993,11,9,0,"2,083"
"Stafford County",-,"301 - Griffis (CD 1)","1,061",468,15,8,1,"1,553"
"Stafford County",-,"302 - Widewater (CD 1)","1,372",672,15,9,2,"2,070"
"Stafford County",-,"303 - Harbour (CD 1)","1,082",865,16,11,2,"1,976"
"Stafford County",-,"401 - Aquia (CD 1)","1,278",814,18,16,3,"2,129"
"Stafford County",-,"402 - Courthouse (CD 1)","1,500",733,20,12,2,"2,267"
"Stafford County",-,"403 - Brooke (CD 1)","1,303",974,9,10,0,"2,296"
"Stafford County",-,"501 - Grafton (CD 1)","1,165",922,11,12,2,"2,112"
"Stafford County",-,"502 - Falmouth (CD 1)","1,389","1,028",10,6,2,"2,435"
"Stafford County",-,"503 - Drew (CD 1)",533,333,15,6,0,887
"Stafford County",-,"504 - Gayle (CD 1)","1,648",699,17,11,4,"2,379"
"Stafford County",-,"601 - Ferry Farm (CD 1)","1,063",875,17,9,1,"1,965"
"Stafford County",-,"602 - Chatham (CD 1)","1,208",815,2,16,2,"2,043"
"Stafford County",-,"603 - White Oak (CD 1)","1,308","1,074",16,7,0,"2,405"
"Stafford County",-,"701 - Woodlands (CD 1)",949,696,9,7,2,"1,663"
"Stafford County",-,"702 - Whitson (CD 1)","1,103",682,13,8,0,"1,806"
"Stafford County",-,"703 - Hampton (CD 1)","1,170",726,22,4,3,"1,925"
"Stafford County",-,"Ab - Central Absentee Precinct (CD 1)","4,206","2,167",49,40,11,"6,473"
"Stafford County",-,"Provisional Votes (CD 1)",15,11,0,0,0,26
"Staunton City",-,"101 - Ward No 1 (CD 6)","1,237",702,18,7,1,"1,965"
"Staunton City",-,"201 - Ward Two (CD 6)","1,688",973,16,14,0,"2,691"
"Staunton City",-,"301 - Ward No 3 (CD 6)","1,248",755,9,9,0,"2,021"
"Staunton City",-,"401 - Ward No 4 (CD 6)",875,525,6,7,0,"1,413"
"Staunton City",-,"501 - Ward No 5 (CD 6)",883,404,6,12,0,"1,305"
"Staunton City",-,"Ab - Central Absentee Precinct (CD 6)",966,297,5,6,0,"1,274"
"Staunton City",-,"Provisional Votes (CD 6)",0,0,0,0,0,0
"Suffolk City",-,"102 - Driver (CD 4)","1,269","1,656",24,20,1,"2,970"
"Suffolk City",-,"103 - Harbour View (CD 4)","1,308",465,15,7,2,"1,797"
"Suffolk City",-,"104 - Bennetts Creek (CD 4)",949,730,4,7,0,"1,690"
"Suffolk City",-,"201 - Ebenezer (CD 4)",617,674,4,9,0,"1,304"
"Suffolk City",-,"202 - Chuckatuck (CD 4)",723,569,7,10,1,"1,310"
"Suffolk City",-,"203 - Kings Fork (CD 4)","1,769",911,18,9,1,"2,708"
"Suffolk City",-,"301 - White Marsh (CD 4)","1,547",113,21,6,0,"1,687"
"Suffolk City",-,"302 - John F Kennedy (CD 4)","1,163",590,13,10,0,"1,776"
"Suffolk City",-,"303 - Cypress Chapel (CD 4)",182,171,2,2,0,357
"Suffolk City",-,"401 - Airport (CD 4)",457,274,3,2,0,736
"Suffolk City",-,"402 - Whaleyville (CD 4)",696,580,3,0,0,"1,279"
"Suffolk City",-,"403 - Southside (CD 4)","1,456",89,18,2,0,"1,565"
"Suffolk City",-,"501 - Kilbys Mill (CD 4)","1,085",877,8,6,1,"1,977"
"Suffolk City",-,"502 - Holland (CD 4)",642,506,5,2,0,"1,155"
"Suffolk City",-,"503 - Holy Neck (CD 4)",619,319,8,8,0,954
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",442,416,5,2,0,865
"Suffolk City",-,"601 - Lakeside (CD 4)","1,201",465,15,6,1,"1,688"
"Suffolk City",-,"602 - Olde Towne (CD 4)",390,142,8,6,0,546
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",609,464,6,1,0,"1,080"
"Suffolk City",-,"701 - Hollywood (CD 4)",632,21,12,2,0,667
"Suffolk City",-,"703 - Nansemond River (CD 4)","1,484",610,19,6,0,"2,119"
"Suffolk City",-,"705 - Yeates (CD 4)","1,286",554,18,14,3,"1,875"
"Suffolk City",-,"Ab - Central Absentee Precinct (CD 4)","3,459","1,034",42,20,0,"4,555"
"Suffolk City",-,"Provisional Votes (CD 4)",84,30,2,1,0,117
"Surry County",-,"101 - Surry (CD 3)",532,309,10,5,0,856
"Surry County",-,"201 - Bacons Castle (CD 3)",585,168,3,1,0,757
"Surry County",-,"301 - Dendron (CD 3)",210,112,0,1,0,323
"Surry County",-,"302 - Walls Bridge (CD 3)",310,77,1,1,0,389
"Surry County",-,"401 - Carsley (CD 3)",552,190,5,2,0,749
"Surry County",-,"501 - Claremont (CD 3)",298,154,4,5,0,461
"Surry County",-,"502 - Spring Grove (CD 3)",242,18,2,1,0,263
"Surry County",-,"Provisional Votes (CD 3)",3,1,0,1,0,5
"Sussex County",-,"101 - Waverly (CD 4)",715,94,7,3,0,819
"Sussex County",-,"201 - Stony Creek (CD 4)",510,145,1,2,0,658
"Sussex County",-,"202 - Little Mill (CD 4)",162,40,3,0,0,205
"Sussex County",-,"301 - Courthouse (CD 4)",326,107,3,3,0,439
"Sussex County",-,"302 - Wakefield (CD 4)",179,175,5,2,0,361
"Sussex County",-,"401 - Mars Hill (CD 4)",580,131,6,3,0,720
"Sussex County",-,"402 - West Wakefield (CD 4)",75,18,1,0,0,94
"Sussex County",-,"501 - Henry (CD 4)",508,128,2,2,0,640
"Sussex County",-,"502 - Yale (CD 4)",212,53,3,2,0,270
"Sussex County",-,"601 - Blackwater (CD 4)",295,226,3,3,0,527
"Sussex County",-,"602 - Newville (CD 4)",255,164,6,1,0,426
"Sussex County",-,"Provisional Votes (CD 4)",0,0,0,0,0,0
"Tazewell County",-,"101 - Abbs Valley (CD 9)",211,57,6,0,0,274
"Tazewell County",-,"102 - Tip Top (CD 9)",226,144,4,2,0,376
"Tazewell County",-,"103 - Boissevain (CD 9)",166,40,1,1,0,208
"Tazewell County",-,"104 - Falls Mills (CD 9)",215,150,7,6,0,378
"Tazewell County",-,"106 - Pocahontas (CD 9)",152,56,7,2,0,217
"Tazewell County",-,"107 - Amonate (CD 9)",63,24,0,1,0,88
"Tazewell County",-,"109 - Bishop (CD 9)",110,60,0,1,1,172
"Tazewell County",-,"110 - Adria (CD 9)",234,118,2,1,0,355
"Tazewell County",-,"111 - Gap Store (CD 9)",223,120,3,0,2,348
"Tazewell County",-,"112 - Bandy (CD 9)",117,57,1,1,0,176
"Tazewell County",-,"203 - Burkes Garden (CD 9)",85,47,1,1,0,134
"Tazewell County",-,"204 - Clear Fork (CD 9)",253,183,3,0,0,439
"Tazewell County",-,"207 - Freestone (CD 9)",99,64,1,1,0,165
"Tazewell County",-,"209 - Jeffersonville (CD 9)","1,216",787,19,8,6,"2,036"
"Tazewell County",-,"214 - Thompson Valley (CD 9)",249,190,2,2,1,444
"Tazewell County",-,"301 - Cedar Bluff (CD 9)",836,767,11,7,2,"1,623"
"Tazewell County",-,"302 - Baptist Valley (CD 9)",188,130,2,2,0,322
"Tazewell County",-,"303 - Wardell (CD 9)",304,254,1,2,0,561
"Tazewell County",-,"305 - Pounding Mill (CD 9)",287,227,6,3,0,523
"Tazewell County",-,"401 - Richlands (CD 9)","1,113",737,14,6,0,"1,870"
"Tazewell County",-,"402 - Jewell Ridge (CD 9)",158,52,1,0,0,211
"Tazewell County",-,"404 - Raven (CD 9)",431,245,4,2,0,682
"Tazewell County",-,"501 - Springville (CD 9)",441,471,9,0,0,921
"Tazewell County",-,"502 - Graham (CD 9)","1,098","1,090",32,9,0,"2,229"
"Tazewell County",-,"Ab - Central Absentee Precinct (CD 9)",719,512,11,7,0,"1,249"
"Tazewell County",-,"Provisional Votes (CD 9)",0,1,0,0,0,1
"Virginia Beach City",-,"1 - North Beach (CD 2)","1,271",926,4,12,2,"2,215"
"Virginia Beach City",-,"2 - South Beach (CD 2)","1,199",565,13,16,2,"1,795"
"Virginia Beach City",-,"3 - Ocean Lakes (CD 2)","1,589","1,036",23,14,2,"2,664"
"Virginia Beach City",-,"4 - Linkhorn (CD 2)","1,146",728,14,14,2,"1,904"
"Virginia Beach City",-,"5 - Seatack (CD 2)","1,367",425,21,18,1,"1,832"
"Virginia Beach City",-,"6 - Alanton (CD 2)","1,167",881,5,11,0,"2,064"
"Virginia Beach City",-,"7 - Kingston (CD 2)",741,608,5,3,0,"1,357"
"Virginia Beach City",-,"8 - London Bridge (CD 2)","1,449",721,22,10,0,"2,202"
"Virginia Beach City",-,"9 - Trantwood (CD 2)","1,070",892,10,13,1,"1,986"
"Virginia Beach City",-,"10 - Great Neck (CD 2)","1,169",996,10,9,2,"2,186"
"Virginia Beach City",-,"11 - Cape Henry (CD 2)","1,421",722,9,10,0,"2,162"
"Virginia Beach City",-,"12 - Plaza (CD 2)","1,425",600,22,7,2,"2,056"
"Virginia Beach City",-,"13 - Mt Trashmore (CD 2)","1,437",883,18,18,2,"2,358"
"Virginia Beach City",-,"14 - Malibu (CD 2)","1,289",698,14,17,1,"2,019"
"Virginia Beach City",-,"15 - Old Donation (CD 2)","1,309",674,16,23,1,"2,023"
"Virginia Beach City",-,"16 - Aragona (CD 2)","1,804",719,29,26,2,"2,580"
"Virginia Beach City",-,"17 - Ocean Park (CD 2)",925,612,6,9,0,"1,552"
"Virginia Beach City",-,"18 - Thoroughgood (CD 2)","1,337",874,15,11,1,"2,238"
"Virginia Beach City",-,"19 - Lake Smith (CD 2)",628,437,6,6,0,"1,077"
"Virginia Beach City",-,"20 - Bayside (CD 2)",571,322,9,6,0,908
"Virginia Beach City",-,"21 - Davis Corner (CD 2)","1,478",326,12,6,0,"1,822"
"Virginia Beach City",-,"22 - Point O View (CD 2)",951,631,8,11,1,"1,602"
"Virginia Beach City",-,"23 - Arrowhead (CD 2)","1,318",803,18,23,1,"2,163"
"Virginia Beach City",-,"24 - Larkspur (CD 2)",901,465,7,10,0,"1,383"
"Virginia Beach City",-,"25 - Avalon (CD 2)","1,264",957,14,8,0,"2,243"
"Virginia Beach City",-,"26 - Fairfield (CD 2)",999,747,6,13,1,"1,766"
"Virginia Beach City",-,"27 - Edwin (CD 2)","1,227",850,8,7,0,"2,092"
"Virginia Beach City",-,"28 - Thalia (CD 2)",886,547,7,10,0,"1,450"
"Virginia Beach City",-,"29 - Holland (CD 2)","1,680",618,22,11,0,"2,331"
"Virginia Beach City",-,"30 - Red Wing (CD 2)","1,085",744,16,10,2,"1,857"
"Virginia Beach City",-,"31 - Sigma (CD 2)","1,122","1,005",11,9,2,"2,149"
"Virginia Beach City",-,"32 - Creeds (CD 2)",542,433,7,4,0,986
"Virginia Beach City",-,"33 - Capps Shop (CD 2)",622,516,8,2,2,"1,150"
"Virginia Beach City",-,"34 - Blackwater (CD 2)",306,274,2,2,0,584
"Virginia Beach City",-,"35 - Courthouse (CD 2)",815,724,6,11,1,"1,557"
"Virginia Beach City",-,"36 - Windsor Oaks (CD 2)","1,671",651,24,17,1,"2,364"
"Virginia Beach City",-,"37 - Chesapeake Beach (CD 2)","1,003",516,9,14,0,"1,542"
"Virginia Beach City",-,"38 - Witchduck (CD 2)","1,337","1,019",7,14,0,"2,377"
"Virginia Beach City",-,"39 - Pembroke (CD 2)","1,360",745,26,12,1,"2,144"
"Virginia Beach City",-,"40 - Bonney (CD 2)",723,427,14,9,0,"1,173"
"Virginia Beach City",-,"41 - College Park (CD 2)","1,120",305,4,12,1,"1,442"
"Virginia Beach City",-,"42 - Brandon (CD 2)","1,144",697,20,11,0,"1,872"
"Virginia Beach City",-,"43 - Bellamy (CD 2)","1,286",479,11,10,1,"1,787"
"Virginia Beach City",-,"44 - Centerville (CD 2)","1,197",927,13,12,1,"2,150"
"Virginia Beach City",-,"45 - Timberlake (CD 2)","1,499",421,28,15,0,"1,963"
"Virginia Beach City",-,"46 - Green Run (CD 2)","1,756",631,27,14,0,"2,428"
"Virginia Beach City",-,"47 - Kings Grant (CD 2)","1,201","1,052",5,12,1,"2,271"
"Virginia Beach City",-,"48 - Wolfsnare (CD 2)","1,273",864,12,6,1,"2,156"
"Virginia Beach City",-,"49 - Lynnhaven (CD 2)","1,069",787,8,9,0,"1,873"
"Virginia Beach City",-,"50 - Oceana (CD 2)",852,243,17,11,1,"1,124"
"Virginia Beach City",-,"51 - Stratford Chase (CD 2)","1,037",728,16,10,0,"1,791"
"Virginia Beach City",-,"52 - Homestead (CD 2)","1,407",939,13,19,5,"2,383"
"Virginia Beach City",-,"53 - Shannon (CD 2)",956,624,11,9,0,"1,600"
"Virginia Beach City",-,"54 - Cromwell (CD 2)",850,409,13,3,0,"1,275"
"Virginia Beach City",-,"55 - Magic Hollow (CD 2)","1,573",522,31,12,4,"2,142"
"Virginia Beach City",-,"56 - Edinburgh (CD 2)",599,401,3,5,0,"1,008"
"Virginia Beach City",-,"57 - Sherry Park (CD 2)",693,492,10,10,1,"1,206"
"Virginia Beach City",-,"58 - Glenwood (CD 2)","1,086",579,11,14,2,"1,692"
"Virginia Beach City",-,"59 - Shelton Park (CD 2)",935,533,14,11,1,"1,494"
"Virginia Beach City",-,"60 - Foxfire (CD 2)",934,791,4,7,1,"1,737"
"Virginia Beach City",-,"61 - Baker (CD 2)","1,765",185,27,15,2,"1,994"
"Virginia Beach City",-,"62 - Landstown (CD 2)","1,224",829,19,6,2,"2,080"
"Virginia Beach City",-,"63 - Culver (CD 2)","1,341",944,15,13,0,"2,313"
"Virginia Beach City",-,"64 - Rosemont Forest (CD 2)","1,564",867,10,14,2,"2,457"
"Virginia Beach City",-,"65 - Colonial (CD 2)",884,634,6,5,2,"1,531"
"Virginia Beach City",-,"66 - Hunt (CD 2)",962,705,9,5,1,"1,682"
"Virginia Beach City",-,"67 - Eastern Shore (CD 2)","1,506",631,21,15,4,"2,177"
"Virginia Beach City",-,"68 - Manor (CD 2)","1,059",798,11,8,1,"1,877"
"Virginia Beach City",-,"69 - Shell (CD 2)","1,273",463,16,4,1,"1,757"
"Virginia Beach City",-,"70 - Corporate Landing (CD 2)","1,236",626,29,7,0,"1,898"
"Virginia Beach City",-,"71 - Round Hill (CD 2)","1,906",755,19,9,4,"2,693"
"Virginia Beach City",-,"72 - Rudee (CD 2)","1,078",635,7,7,0,"1,727"
"Virginia Beach City",-,"73 - Dahlia (CD 2)","1,741",712,30,13,0,"2,496"
"Virginia Beach City",-,"74 - Buckner (CD 2)","1,255",408,16,8,1,"1,688"
"Virginia Beach City",-,"75 - Colony (CD 2)","1,144",874,13,7,0,"2,038"
"Virginia Beach City",-,"76 - Village (CD 2)","1,176",335,19,9,4,"1,543"
"Virginia Beach City",-,"77 - Brookwood (CD 2)","1,183",569,14,13,2,"1,781"
"Virginia Beach City",-,"78 - Indian Lakes (CD 2)","1,080",590,15,6,0,"1,691"
"Virginia Beach City",-,"79 - Pleasant Hall (CD 2)","1,189",361,10,3,1,"1,564"
"Virginia Beach City",-,"80 - Reon (CD 2)",979,255,14,8,1,"1,257"
"Virginia Beach City",-,"81 - Rock Lake (CD 2)","1,391",573,15,12,3,"1,994"
"Virginia Beach City",-,"82 - Shelburne (CD 2)",863,630,10,6,0,"1,509"
"Virginia Beach City",-,"83 - Strawbridge (CD 2)","1,131",899,18,14,2,"2,064"
"Virginia Beach City",-,"84 - Tallwood (CD 2)","1,208",765,11,16,1,"2,001"
"Virginia Beach City",-,"85 - Upton (CD 2)","1,340","1,010",16,13,1,"2,380"
"Virginia Beach City",-,"86 - Haygood (CD 2)","1,022",639,3,5,0,"1,669"
"Virginia Beach City",-,"87 - Hillcrest (CD 2)",846,587,5,7,0,"1,445"
"Virginia Beach City",-,"88 - North Landing (CD 2)",766,591,2,5,2,"1,366"
"Virginia Beach City",-,"89 - Lake Christopher (CD 2)","1,042",808,13,18,3,"1,884"
"Virginia Beach City",-,"90 - Lake Joyce (CD 2)",715,470,5,6,0,"1,196"
"Virginia Beach City",-,"91 - Lexington (CD 2)","1,051",462,15,5,0,"1,533"
"Virginia Beach City",-,"92 - Little Neck (CD 2)",785,563,7,9,2,"1,366"
"Virginia Beach City",-,"93 - Newtown (CD 2)","1,058",81,14,4,1,"1,158"
"Virginia Beach City",-,"94 - Pinewood (CD 2)",566,366,9,4,0,945
"Virginia Beach City",-,"Ab - Central Absentee Precinct (CD 2)","16,987","7,450",170,102,18,"24,727"
"Virginia Beach City",-,"Provisional Votes (CD 2)",130,75,0,2,0,207
"Warren County",-,"101 - Fork Town (CD 10)",551,363,4,6,2,926
"Warren County",-,"102 - Otterburn (CD 10)",532,486,4,1,2,"1,025"
"Warren County",-,"103 - Waterlick (CD 10)",435,379,3,3,2,822
"Warren County",-,"201 - Happy Creek (CD 10)","1,155",898,9,9,6,"2,077"
"Warren County",-,"202 - Linden (CD 10)",824,602,12,10,1,"1,449"
"Warren County",-,"301 - North River (CD 10)",665,268,5,2,3,943
"Warren County",-,"302 - Riverton (CD 10)",631,520,7,2,1,"1,161"
"Warren County",-,"303 - Reliance (CD 10)",212,194,2,1,0,409
"Warren County",-,"401 - East Shenandoah (CD 10)",917,962,13,19,11,"1,922"
"Warren County",-,"402 - Town - West Shenandoah (CD 10)",634,498,5,6,1,"1,144"
"Warren County",-,"501 - South River (CD 10)",838,554,12,10,1,"1,415"
"Warren County",-,"502 - Bentonville (CD 10)",326,290,3,0,0,619
"Warren County",-,"504 - Browntown (CD 10)",289,247,6,2,0,544
"Warren County",-,"Ab - Central Absentee Precinct (CD 10)",849,505,10,8,1,"1,373"
"Warren County",-,"Provisional Votes (CD 10)",4,0,0,0,0,4
"Washington County",-,"101 - East Abingdon (CD 9)","1,188",743,6,5,2,"1,944"
"Washington County",-,"102 - West Abingdon (CD 9)",875,478,4,1,0,"1,358"
"Washington County",-,"201 - Clinchburg (CD 9)",315,264,6,2,0,587
"Washington County",-,"202 - Greendale (CD 9)",934,850,9,4,2,"1,799"
"Washington County",-,"203 - Hayters Gap (CD 9)",196,166,2,1,0,365
"Washington County",-,"301 - Watauga (CD 9)","1,061",796,13,4,0,"1,874"
"Washington County",-,"302 - South Abingdon (CD 9)",981,615,5,2,1,"1,604"
"Washington County",-,"401 - Glade Spring (CD 9)",690,596,4,4,1,"1,295"
"Washington County",-,"402 - Meadowview (CD 9)",907,706,6,8,0,"1,627"
"Washington County",-,"501 - Rhea Valley (CD 9)",887,907,10,3,1,"1,808"
"Washington County",-,"502 - Damascus (CD 9)",566,396,6,5,0,973
"Washington County",-,"504 - Green Cove (CD 9)",67,92,2,0,0,161
"Washington County",-,"601 - Burson Place (CD 9)",541,795,10,3,0,"1,349"
"Washington County",-,"602 - Mendota (CD 9)",148,152,5,2,3,310
"Washington County",-,"603 - Valley Institute (CD 9)",541,652,5,2,1,"1,201"
"Washington County",-,"701 - High Point (CD 9)",508,625,6,1,0,"1,140"
"Washington County",-,"702 - Wallace (CD 9)",352,310,3,3,2,670
"Washington County",-,"703 - John Battle (CD 9)",754,687,7,1,0,"1,449"
"Washington County",-,"Ab - Central Absentee Precinct (CD 9)","1,413",999,14,7,3,"2,436"
"Washington County",-,"Provisional Votes (CD 9)",5,6,0,1,0,12
"Waynesboro City",-,"1 - Ward A (CD 6)",862,465,14,5,0,"1,346"
"Waynesboro City",-,"2 - Ward B (CD 6)","1,186",877,11,15,3,"2,092"
"Waynesboro City",-,"3 - Ward C (CD 6)",977,664,10,12,2,"1,665"
"Waynesboro City",-,"4 - Ward D (CD 6)","1,513","1,246",9,15,1,"2,784"
"Waynesboro City",-,"Ab - Central Absentee Precinct (CD 6)",500,297,5,1,0,803
"Waynesboro City",-,"Provisional Votes (CD 6)",1,0,0,0,0,1
"Westmoreland County",-,"101 - Precinct 1-1 (CD 1)",739,177,9,7,0,932
"Westmoreland County",-,"102 - Precinct 1-2 (CD 1)",282,99,3,4,0,388
"Westmoreland County",-,"201 - Precinct 2-1 (CD 1)",915,339,7,7,0,"1,268"
"Westmoreland County",-,"301 - Precinct 3-1 (CD 1)",855,464,13,7,0,"1,339"
"Westmoreland County",-,"401 - Precinct 4-1 (CD 1)",814,552,13,10,0,"1,389"
"Westmoreland County",-,"501 - Precinct 5-1 (CD 1)",985,395,8,8,0,"1,396"
"Westmoreland County",-,"Ab - Central Absentee Precinct (CD 1)",895,369,9,3,0,"1,276"
"Westmoreland County",-,"Provisional Votes (CD 1)",0,0,0,0,0,0
"Williamsburg City",-,"1 - Stryker (CD 1)","2,850",749,38,79,11,"3,727"
"Williamsburg City",-,"2 - Berkeley (CD 1)","1,149",560,10,17,1,"1,737"
"Williamsburg City",-,"Ab - Central Absentee Precinct (CD 1)",870,319,6,7,2,"1,204"
"Williamsburg City",-,"Provisional Votes (CD 1)",6,2,0,0,0,8
"Winchester City",-,"101 - Merrimans (CD 10)","2,128",929,9,8,1,"3,075"
"Winchester City",-,"201 - Virginia Avenue (CD 10)","1,137",335,10,14,2,"1,498"
"Winchester City",-,"301 - War Memorial (CD 10)",994,440,12,12,1,"1,459"
"Winchester City",-,"401 - Frederick Douglass (CD 10)","1,561",927,21,15,0,"2,524"
"Winchester City",-,"Ab - Central Absentee Precinct (CD 10)","1,076",384,4,3,1,"1,468"
"Winchester City",-,"Provisional Votes (CD 10)",0,2,0,0,0,2
"Wise County",-,"101 - Appalachia (CD 9)",628,261,4,5,0,898
"Wise County",-,"102 - Dorchester (CD 9)",347,171,1,2,0,521
"Wise County",-,"103 - Guest River Voting Place (CD 9)",349,170,3,1,0,523
"Wise County",-,"104 - West Pound (CD 9)",783,417,6,2,1,"1,209"
"Wise County",-,"201 - North Coeburn (CD 9)",429,298,4,3,1,735
"Wise County",-,"202 - Wise (CD 9)","1,283",759,11,14,2,"2,069"
"Wise County",-,"203 - East Pound (CD 9)",377,244,1,3,0,625
"Wise County",-,"301 - Big Stone Gap (CD 9)","1,053",557,10,4,0,"1,624"
"Wise County",-,"302 - East Stone Gap (CD 9)",982,657,7,10,0,"1,656"
"Wise County",-,"401 - Clinch Valley (CD 9)",755,532,7,3,0,"1,297"
"Wise County",-,"402 - South Coeburn (CD 9)",738,583,10,6,0,"1,337"
"Wise County",-,"403 - St Paul (CD 9)",409,166,3,0,0,578
"Wise County",-,"Ab - Central Absentee Precinct (CD 9)",472,298,5,0,1,776
"Wise County",-,"Provisional Votes (CD 9)",0,1,0,0,0,1
"Wythe County",-,"101 - Royal Oak (CD 9)",274,210,3,1,0,488
"Wythe County",-,"102 - Rural Retreat (CD 9)",821,621,15,3,1,"1,461"
"Wythe County",-,"203 - West Wytheville (CD 9)","1,171",639,14,5,5,"1,834"
"Wythe County",-,"303 - East Wytheville (CD 9)","1,380",728,7,6,6,"2,127"
"Wythe County",-,"401 - Fort Chiswell (CD 9)",535,435,8,1,0,979
"Wythe County",-,"402 - Max Meadows (CD 9)",551,406,7,2,5,971
"Wythe County",-,"501 - Jackson Memorial (CD 9)",433,320,5,2,0,760
"Wythe County",-,"502 - Sheffey (CD 9)",657,502,9,1,1,"1,170"
"Wythe County",-,"601 - Huddle (CD 9)",250,199,3,0,0,452
